#{"white_adult"=>50.47365043604512, "white_juvenile"=>65.41067872744394, "black_adult"=>210.2137794899403, "black_juvenile"=>85.25474627169542, "male_juvenile"=>125.59552399620942, "female_juvenile"=>15.586034912718205}
Year,White Adult,Black Adult,White Juvenile,Black Juvenile,Male Juvenile,Female Juvenile
2005,51.596838944628274,281.3460185836449,71.99523723815193,64.64646464646465,125.01644953283326,28.199343724364237
2006,42.618231098124646,160.81571203722712,47.59971440171359,92.41367722422919,95.0129773822766,14.932802389248383
2007,43.71131107441519,203.65578833152492,76.3984386937256,88.65248226950355,140.37926193818552,19.397701372387374
2008,40.928389882968105,176.81530378553146,62.669206858517995,150.097121666961,143.1831401852432,8.618460742911317
2009,57.870691617215215,240.47710657945365,47.110952659858924,34.70715835140998,89.75536444852634,9.488791365199859
2010,71.60986355737131,281.54554504728725,84.72457568265786,125.69992000914182,167.37637531690748,22.431583669807086
2011,44.559894341916106,138.7001811594203,69.1591628974923,52.502625131256565,124.64871725138248,7.57556627357895
