"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Michigan","Murder and manslaughter",29,3,3,0,0,3
"Michigan","Rape",39,2,5,0,0,5
"Michigan","Robbery",429,29,159,2,4,157
"Michigan","Aggravated assault",1779,148,152,12,59,106
"Michigan","Burglary",772,102,191,4,9,188
"Michigan","Larceny",540,75,46,0,9,37
"Michigan","Motor vehicle theft",490,37,159,5,16,148
"Michigan","Other assaults",1987,153,161,13,62,115
"Michigan","Arson",33,4,9,0,3,6
"Michigan","Forgery and counterfeiting",92,3,2,0,0,2
"Michigan","Fraud",175,12,3,0,3,0
"Michigan","Stolen property",159,27,30,3,2,31
"Michigan","Vandalism",300,30,24,3,2,25
"Michigan","Weapons",1421,75,164,10,4,170
"Michigan","Sex offenses",37,5,8,0,0,8
"Michigan","Total Drug Violations",2461,196,122,8,6,125
"Michigan","Sale (subtotal)",454,20,18,1,0,19
"Michigan","Sale-Opiates",225,7,7,1,0,8
"Michigan","Sale-Marijuana",206,10,11,0,0,11
"Michigan","Sale-Other drugs",13,1,0,0,0,0
"Michigan","Possession (subtotal)",1989,174,103,7,6,105
"Michigan","Possession-Opiates",868,97,35,3,1,37
"Michigan","Possession-Marijuana",1010,43,65,4,5,65
"Michigan","Possession-Synthetic narcotics",45,17,1,0,0,1
"Michigan","Possession-Other drugs",66,17,2,0,0,2
"Michigan","DUI",877,175,0,0,0,0
"Michigan","Liquor",3,0,0,0,0,0
"Michigan","Disorderly conduct",472,45,73,1,19,57
"Michigan","Vagrancy",60,4,0,0,0,0
"Michigan","All other non-traffic offenses",2791,315,144,9,15,139
"Michigan","Runaways",0,0,1,0,0,1
"Michigan","Embezzlement",6,0,0,0,0,0
"Michigan","Sale-Synthetic narcotics",10,2,0,0,0,0
"Michigan","Family offenses",13,1,0,0,0,0
"Michigan","Curfew and Loitering",0,0,40,3,3,40
"Michigan","Gambling (total)",3,0,1,0,0,1
"Michigan","Drunkenness",0,1,0,0,0,0
"Michigan","Prostitution",6,3,0,0,0,0
