"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Missouri","Unclassified Arrest",0,0,0,0,0,0
"Missouri","Murder and manslaughter",86,8,5,0,0,5
"Missouri","Manslaughter by negligence",2,0,0,0,0,0
"Missouri","Rape",66,13,9,0,0,9
"Missouri","Robbery",529,61,127,9,4,132
"Missouri","Aggravated assault",1150,182,105,3,22,86
"Missouri","Burglary",964,249,126,8,5,130
"Missouri","Larceny",1707,584,254,33,112,175
"Missouri","Motor vehicle theft",110,23,32,2,1,33
"Missouri","Other assaults",1922,425,362,9,173,198
"Missouri","Forgery and counterfeiting",112,34,2,0,0,2
"Missouri","Fraud",107,35,2,1,0,3
"Missouri","Stolen property",545,78,137,3,5,136
"Missouri","Vandalism",603,137,90,10,18,82
"Missouri","Weapons",751,75,45,2,2,45
"Missouri","Prostitution",11,7,1,0,0,1
"Missouri","Sex offenses",117,41,65,4,6,63
"Missouri","Total Drug Violations",2805,1170,139,20,16,157
"Missouri","Sale (subtotal)",484,36,14,0,0,14
"Missouri","Sale-Marijuana",28,3,1,0,0,1
"Missouri","Sale-Other drugs",456,33,13,0,0,13
"Missouri","Possession (subtotal)",2321,1134,125,20,16,143
"Missouri","Possession-Marijuana",38,2,8,0,1,7
"Missouri","Possession-Other drugs",2283,1127,117,20,15,136
"Missouri","Family offenses",93,16,0,0,0,0
"Missouri","DUI",93,156,0,0,0,0
"Missouri","Liquor",277,249,2,8,6,4
"Missouri","Disorderly conduct",1768,752,138,8,66,81
"Missouri","Vagrancy",67,32,0,0,0,0
"Missouri","All other non-traffic offenses",4877,1411,185,26,39,174
"Missouri","Arson",8,6,1,3,1,3
"Missouri","Possession-Synthetic narcotics",0,5,0,0,0,0
"Missouri","Gambling (total)",2,0,0,0,0,0
"Missouri","All other gambling",2,0,0,0,0,0
