"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"California","Rape",15,59,1,1,0,2
"California","Robbery",206,260,59,79,19,119
"California","Aggravated assault",731,2675,79,261,107,249
"California","Burglary",345,1246,94,306,126,286
"California","Larceny",337,1706,126,373,227,300
"California","Motor vehicle theft",49,241,8,35,4,41
"California","Other assaults",813,2702,107,329,148,303
"California","Forgery and counterfeiting",23,96,1,2,1,2
"California","Fraud",92,343,4,7,3,8
"California","Stolen property",74,319,19,54,5,71
"California","Vandalism",78,524,34,232,19,250
"California","Weapons",177,495,34,163,23,186
"California","Prostitution",237,308,22,28,32,18
"California","Sex offenses",62,232,24,20,4,40
"California","Total Drug Violations",2062,7025,57,428,98,412
"California","Sale (subtotal)",518,1103,6,75,8,77
"California","Sale-Opiates",321,305,0,10,4,7
"California","Sale-Marijuana",98,305,6,50,3,55
"California","Sale-Other drugs",99,493,0,15,1,15
"California","Possession (subtotal)",1544,5922,51,353,90,335
"California","Possession-Opiates",800,3066,4,46,13,41
"California","Possession-Marijuana",15,71,40,243,64,227
"California","Possession-Other drugs",729,2785,7,67,13,70
"California","Family offenses",0,5,0,0,0,0
"California","DUI",446,4071,1,24,7,19
"California","Liquor",53,602,12,152,65,102
"California","Drunkenness",630,4026,13,187,75,136
"California","Disorderly conduct",24,111,38,74,43,72
"California","Vagrancy",94,455,2,4,0,6
"California","All other non-traffic offenses",3177,9238,215,1548,513,1299
"California","Curfew and Loitering",0,0,238,1588,705,1181
"California","Murder and manslaughter",16,40,2,2,0,4
"California","Arson",4,16,3,24,0,27
"California","Gambling (total)",2,28,0,0,0,0
"California","All other gambling",2,28,0,0,0,0
"California","Manslaughter by negligence",1,3,0,0,0,0
"California","Embezzlement",2,9,0,0,0,0
"California","Runaways",0,0,22,72,62,33
