"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Massachusetts","Murder and manslaughter",15,4,2,1,0,3
"Massachusetts","Rape",41,7,1,0,0,1
"Massachusetts","Robbery",331,152,112,36,12,139
"Massachusetts","Aggravated assault",1359,900,160,49,66,144
"Massachusetts","Burglary",230,249,58,19,7,72
"Massachusetts","Larceny",780,890,92,31,43,88
"Massachusetts","Motor vehicle theft",83,31,8,5,1,12
"Massachusetts","Other assaults",1109,767,131,46,64,116
"Massachusetts","Arson",0,2,1,0,0,1
"Massachusetts","Forgery and counterfeiting",22,19,2,0,1,1
"Massachusetts","Fraud",43,51,1,1,0,3
"Massachusetts","Stolen property",94,112,20,10,2,28
"Massachusetts","Vandalism",146,162,24,7,4,28
"Massachusetts","Weapons",268,61,27,10,1,36
"Massachusetts","Prostitution",116,80,0,0,0,0
"Massachusetts","Sex offenses",66,62,0,2,0,2
"Massachusetts","Total Drug Violations",1193,1127,42,18,5,55
"Massachusetts","Sale (subtotal)",934,620,32,12,3,41
"Massachusetts","Sale-Opiates",685,411,11,0,1,10
"Massachusetts","Sale-Marijuana",222,87,19,12,1,30
"Massachusetts","Sale-Synthetic narcotics",27,122,2,0,1,1
"Massachusetts","Possession (subtotal)",259,507,10,6,2,14
"Massachusetts","Possession-Opiates",199,440,3,2,0,5
"Massachusetts","Possession-Marijuana",51,25,6,4,2,8
"Massachusetts","Possession-Synthetic narcotics",3,38,0,0,0,0
"Massachusetts","Family offenses",3,1,0,0,0,0
"Massachusetts","DUI",106,158,1,0,1,0
"Massachusetts","Liquor",2,14,0,0,0,0
"Massachusetts","Disorderly conduct",350,474,88,29,42,76
"Massachusetts","All other non-traffic offenses",388,331,42,23,13,54
"Massachusetts","Manslaughter by negligence",0,1,0,0,0,0
"Massachusetts","Possession-Other drugs",6,4,1,0,0,1
"Massachusetts","Gambling (total)",0,3,0,0,0,0
"Massachusetts","Bookmaking (horse and sports)",0,3,0,0,0,0
