"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Virginia","Murder and manslaughter",9,11,3,0,0,4
"Virginia","Robbery",67,21,71,10,3,78
"Virginia","Aggravated assault",58,41,19,8,8,20
"Virginia","Burglary",90,145,62,46,4,107
"Virginia","Larceny",442,599,222,254,204,282
"Virginia","Motor vehicle theft",50,60,12,18,5,25
"Virginia","Other assaults",981,1279,380,274,243,422
"Virginia","Arson",9,9,4,12,1,15
"Virginia","Forgery and counterfeiting",50,66,0,6,0,6
"Virginia","Fraud",118,218,1,1,0,2
"Virginia","Embezzlement",46,69,2,2,4,0
"Virginia","Stolen property",16,12,10,1,3,9
"Virginia","Vandalism",67,125,62,83,16,131
"Virginia","Weapons",213,77,81,49,11,121
"Virginia","Prostitution",13,29,0,0,0,0
"Virginia","Sex offenses",19,46,9,8,1,16
"Virginia","Total Drug Violations",800,981,68,177,37,209
"Virginia","Sale (subtotal)",218,176,6,7,0,13
"Virginia","Sale-Opiates",114,56,1,0,0,1
"Virginia","Sale-Marijuana",93,93,4,5,0,9
"Virginia","Sale-Other drugs",11,26,1,2,0,3
"Virginia","Possession (subtotal)",566,727,58,166,36,189
"Virginia","Possession-Opiates",153,186,2,5,2,5
"Virginia","Possession-Marijuana",397,499,54,150,33,172
"Virginia","Possession-Other drugs",14,36,2,11,1,12
"Virginia","Family offenses",22,19,0,0,0,0
"Virginia","DUI",307,1571,0,9,2,7
"Virginia","Liquor",141,585,25,216,89,155
"Virginia","Drunkenness",861,2249,3,28,4,27
"Virginia","Disorderly conduct",425,388,133,84,70,151
"Virginia","Vagrancy",8,38,0,0,0,0
"Virginia","All other non-traffic offenses",3624,5104,249,525,211,574
"Virginia","Curfew and Loitering",0,0,290,528,244,588
"Virginia","Rape",4,7,2,0,0,2
"Virginia","Possession-Synthetic narcotics",2,6,0,0,0,0
"Virginia","Sale-Synthetic narcotics",0,1,0,0,0,0
"Virginia","Runaways",0,0,0,1,1,0
