"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"California","Murder and manslaughter",42,67,4,5,2,7
"California","Rape",36,43,1,3,0,4
"California","Robbery",392,271,166,45,17,200
"California","Aggravated assault",1511,2519,168,170,74,269
"California","Burglary",479,959,150,244,61,340
"California","Larceny",1161,2800,415,856,645,642
"California","Motor vehicle theft",377,1123,82,113,21,178
"California","Other assaults",710,1077,259,297,188,375
"California","Arson",18,43,18,57,4,71
"California","Forgery and counterfeiting",186,286,4,4,4,4
"California","Fraud",227,268,18,20,11,28
"California","Embezzlement",37,85,0,5,2,3
"California","Stolen property",126,463,32,43,10,68
"California","Vandalism",170,372,70,118,34,156
"California","Weapons",276,534,79,156,17,222
"California","Prostitution",473,440,21,13,34,1
"California","Sex offenses",136,322,25,28,3,52
"California","Total Drug Violations",3621,5381,227,292,73,453
"California","Sale (subtotal)",869,980,77,67,22,124
"California","Sale-Opiates",536,143,37,14,15,37
"California","Sale-Marijuana",237,180,35,34,5,65
"California","Sale-Other drugs",96,657,5,19,2,22
"California","Possession (subtotal)",2752,4401,150,225,51,329
"California","Possession-Opiates",1120,827,16,14,8,22
"California","Possession-Marijuana",313,308,105,161,33,238
"California","Possession-Other drugs",1319,3266,29,50,10,69
"California","Family offenses",8,24,0,0,0,0
"California","DUI",310,1556,2,9,0,11
"California","Liquor",31,163,10,37,15,33
"California","Drunkenness",1024,3642,8,53,27,36
"California","Disorderly conduct",30,43,63,76,47,93
"California","Vagrancy",13,41,1,3,1,3
"California","All other non-traffic offenses",2843,5400,502,647,325,838
"California","Manslaughter by negligence",3,2,0,0,0,0
"California","Runaways",0,0,1,0,1,0
"California","Gambling (total)",32,5,20,1,0,21
"California","All other gambling",32,5,20,1,0,21
