"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Texas","Murder and manslaughter",62,63,5,6,1,10
"Texas","Manslaughter by negligence",2,4,0,0,0,0
"Texas","Rape",86,125,5,3,0,8
"Texas","Robbery",404,292,151,115,29,237
"Texas","Aggravated assault",547,427,71,75,38,109
"Texas","Burglary",461,385,195,138,28,307
"Texas","Larceny",3249,3765,753,947,769,993
"Texas","Motor vehicle theft",67,59,11,13,7,17
"Texas","Other assaults",3386,3891,869,695,412,1157
"Texas","Arson",21,16,2,2,1,3
"Texas","Forgery and counterfeiting",455,300,12,17,6,23
"Texas","Fraud",45,42,5,3,1,8
"Texas","Vandalism",419,437,126,187,44,272
"Texas","Weapons",713,447,74,79,9,147
"Texas","Prostitution",744,932,24,14,31,7
"Texas","Sex offenses",98,144,73,68,10,132
"Texas","Total Drug Violations",7713,4026,475,706,170,1017
"Texas","Possession (subtotal)",7711,4025,475,706,170,1017
"Texas","Possession-Opiates",3529,2004,48,72,16,104
"Texas","Possession-Marijuana",2041,1021,312,455,98,673
"Texas","Possession-Synthetic narcotics",0,0,18,56,25,50
"Texas","Possession-Other drugs",2141,1000,97,123,31,190
"Texas","Gambling (total)",33,0,4,0,0,4
"Texas","All other gambling",32,0,4,0,0,4
"Texas","DUI",677,4610,0,24,5,19
"Texas","Liquor",315,737,10,61,25,49
"Texas","Drunkenness",2818,9690,55,169,38,186
"Texas","Disorderly conduct",1440,986,1280,1110,802,1590
"Texas","Vagrancy",148,93,7,0,4,3
"Texas","All other non-traffic offenses",14719,11337,470,642,283,836
"Texas","Curfew and Loitering",0,0,498,967,464,1023
"Texas","Runaways",0,0,191,234,261,166
"Texas","Family offenses",13,6,1,7,5,3
"Texas","Number and lottery",1,0,0,0,0,0
"Texas","Sale (subtotal)",2,1,0,0,0,0
"Texas","Sale-Opiates",1,0,0,0,0,0
"Texas","Sale-Marijuana",1,1,0,0,0,0
