"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Georgia","Murder and manslaughter",54,3,0,0,0,0
"Georgia","Rape",92,6,14,1,0,15
"Georgia","Robbery",633,63,167,0,11,156
"Georgia","Aggravated assault",2180,240,348,4,113,239
"Georgia","Burglary",718,81,294,5,9,290
"Georgia","Larceny",2743,483,389,31,145,277
"Georgia","Motor vehicle theft",461,63,203,3,16,190
"Georgia","Other assaults",3415,487,828,10,268,570
"Georgia","Forgery and counterfeiting",378,67,13,1,3,11
"Georgia","Fraud",607,125,18,1,2,17
"Georgia","Embezzlement",81,9,0,0,0,0
"Georgia","Stolen property",1196,165,257,7,27,237
"Georgia","Vandalism",595,106,175,9,31,153
"Georgia","Weapons",2010,209,179,5,33,151
"Georgia","Prostitution",1216,289,11,4,12,3
"Georgia","Sex offenses",1578,272,47,4,14,37
"Georgia","Total Drug Violations",10950,978,836,27,73,790
"Georgia","Sale (subtotal)",1397,180,61,3,4,60
"Georgia","Sale-Opiates",595,57,19,1,2,18
"Georgia","Sale-Marijuana",346,16,26,1,2,25
"Georgia","Sale-Other drugs",455,102,16,1,0,17
"Georgia","Possession (subtotal)",9553,798,775,24,69,730
"Georgia","Possession-Opiates",4698,381,215,3,15,203
"Georgia","Possession-Marijuana",4798,325,558,20,53,525
"Georgia","Possession-Synthetic narcotics",27,16,1,1,1,1
"Georgia","Possession-Other drugs",30,76,1,0,0,1
"Georgia","Gambling (total)",123,2,22,0,0,22
"Georgia","All other gambling",123,2,22,0,0,22
"Georgia","Family offenses",87,5,0,0,0,0
"Georgia","DUI",704,889,3,3,1,5
"Georgia","Liquor",5924,802,32,11,7,37
"Georgia","Drunkenness",1048,443,0,2,0,2
"Georgia","Disorderly conduct",8339,1046,576,11,255,333
"Georgia","Vagrancy",834,135,9,0,2,7
"Georgia","All other non-traffic offenses",8719,1187,426,15,77,365
"Georgia","Curfew and Loitering",0,0,152,4,54,103
"Georgia","Runaways",0,0,8,1,8,1
"Georgia","Arson",27,4,2,0,0,2
"Georgia","Sale-Synthetic narcotics",1,5,0,0,0,0
