"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"North Carolina","Murder and manslaughter",19,16,0,0,0,0
"North Carolina","Rape",17,11,1,1,0,2
"North Carolina","Robbery",251,64,40,0,1,39
"North Carolina","Aggravated assault",242,121,25,3,5,23
"North Carolina","Burglary",322,198,42,24,10,56
"North Carolina","Larceny",1022,767,127,99,107,123
"North Carolina","Motor vehicle theft",20,10,12,2,2,12
"North Carolina","Other assaults",906,531,61,8,32,38
"North Carolina","Forgery and counterfeiting",41,26,1,0,1,0
"North Carolina","Fraud",726,385,5,2,4,3
"North Carolina","Embezzlement",78,81,4,1,2,3
"North Carolina","Stolen property",263,81,20,4,5,19
"North Carolina","Vandalism",296,212,37,29,4,62
"North Carolina","Weapons",287,126,33,12,7,38
"North Carolina","Prostitution",176,120,0,2,0,2
"North Carolina","Sex offenses",52,62,1,1,0,2
"North Carolina","Total Drug Violations",1969,620,85,43,15,116
"North Carolina","Sale (subtotal)",1291,319,55,31,11,78
"North Carolina","Sale-Opiates",539,118,13,9,3,19
"North Carolina","Sale-Marijuana",736,199,42,22,8,59
"North Carolina","Sale-Other drugs",16,2,0,0,0,0
"North Carolina","Possession (subtotal)",678,301,30,12,4,38
"North Carolina","Possession-Opiates",250,157,6,0,1,5
"North Carolina","Possession-Marijuana",315,100,17,8,2,23
"North Carolina","Possession-Synthetic narcotics",0,0,1,0,0,1
"North Carolina","Possession-Other drugs",113,44,6,4,1,9
"North Carolina","Family offenses",57,33,0,1,0,1
"North Carolina","DUI",380,1515,0,9,2,7
"North Carolina","Liquor",723,1019,6,115,44,77
"North Carolina","Disorderly conduct",1472,907,176,50,61,168
"North Carolina","All other non-traffic offenses",5214,2855,146,53,34,166
"North Carolina","Manslaughter by negligence",2,1,0,0,0,0
"North Carolina","Gambling (total)",5,1,2,0,0,2
"North Carolina","All other gambling",2,1,2,0,0,2
"North Carolina","Arson",4,4,2,3,1,4
"North Carolina","Number and lottery",3,0,0,0,0,0
"North Carolina","Runaways",0,0,1,0,0,1
"North Carolina","Vagrancy",51,35,0,0,0,0
