"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Colorado","",0,0,0,0,0,0
"Colorado","Rape",16,43,3,4,0,7
"Colorado","Robbery",87,117,26,13,3,36
"Colorado","Aggravated assault",193,499,25,51,20,61
"Colorado","Burglary",92,229,41,73,7,107
"Colorado","Larceny",57,266,10,40,12,41
"Colorado","Motor vehicle theft",51,180,21,43,16,50
"Colorado","Other assaults",215,481,42,72,38,80
"Colorado","Arson",5,3,0,3,0,3
"Colorado","Forgery and counterfeiting",18,83,0,0,0,0
"Colorado","Fraud",20,88,1,3,1,3
"Colorado","Embezzlement",10,27,1,3,1,3
"Colorado","Stolen property",44,121,7,23,2,29
"Colorado","Vandalism",39,166,16,81,15,87
"Colorado","Weapons",79,106,22,33,6,51
"Colorado","Prostitution",2,4,2,1,3,0
"Colorado","Sex offenses",22,82,5,25,2,29
"Colorado","Total Drug Violations",468,912,25,30,5,51
"Colorado","Sale (subtotal)",84,112,4,5,0,10
"Colorado","Sale-Opiates",74,53,3,1,0,5
"Colorado","Sale-Marijuana",9,37,1,3,0,4
"Colorado","Possession (subtotal)",383,796,21,25,5,41
"Colorado","Possession-Opiates",333,547,20,11,2,29
"Colorado","Possession-Marijuana",18,36,0,8,0,8
"Colorado","Possession-Other drugs",31,212,1,6,3,4
"Colorado","Family offenses",17,83,0,9,0,9
"Colorado","DUI",0,2,0,0,0,0
"Colorado","Disorderly conduct",4,9,1,0,0,1
"Colorado","All other non-traffic offenses",100,327,5,27,7,25
"Colorado","Runaways",0,0,596,1398,1150,909
"Colorado","Murder and manslaughter",7,13,1,0,0,1
"Colorado","Sale-Other drugs",1,21,0,1,0,1
"Colorado","Liquor",1,2,0,0,0,0
"Colorado","Sale-Synthetic narcotics",0,1,0,0,0,0
"Colorado","Possession-Synthetic narcotics",1,1,0,0,0,0
