"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Georgia","Murder and manslaughter",68,3,9,0,3,6
"Georgia","Rape",64,5,3,0,0,3
"Georgia","Robbery",554,37,116,3,10,109
"Georgia","Aggravated assault",1553,140,131,6,55,82
"Georgia","Burglary",609,91,133,1,6,128
"Georgia","Larceny",2860,527,258,19,119,159
"Georgia","Motor vehicle theft",315,31,123,0,3,120
"Georgia","Other assaults",2527,355,333,9,110,232
"Georgia","Arson",12,0,0,1,0,1
"Georgia","Forgery and counterfeiting",320,74,3,0,1,2
"Georgia","Fraud",523,97,10,2,3,9
"Georgia","Embezzlement",57,11,2,0,2,0
"Georgia","Stolen property",951,100,105,1,11,95
"Georgia","Vandalism",502,99,55,1,8,48
"Georgia","Weapons",1196,123,118,3,18,103
"Georgia","Prostitution",605,134,6,0,6,0
"Georgia","Sex offenses",892,264,17,4,3,18
"Georgia","Total Drug Violations",6421,667,424,17,37,404
"Georgia","Sale (subtotal)",376,86,6,1,0,7
"Georgia","Sale-Opiates",217,23,3,0,0,3
"Georgia","Sale-Marijuana",53,8,2,0,0,2
"Georgia","Sale-Synthetic narcotics",7,6,0,0,0,0
"Georgia","Sale-Other drugs",99,49,1,1,0,2
"Georgia","Possession (subtotal)",6045,581,418,16,37,397
"Georgia","Possession-Opiates",3020,302,105,2,6,101
"Georgia","Possession-Marijuana",2965,225,312,13,31,294
"Georgia","Possession-Synthetic narcotics",19,15,1,1,0,2
"Georgia","Possession-Other drugs",41,39,0,0,0,0
"Georgia","Gambling (total)",79,0,5,0,0,5
"Georgia","All other gambling",79,0,5,0,0,5
"Georgia","Family offenses",44,3,0,0,0,0
"Georgia","DUI",818,888,1,5,1,5
"Georgia","Liquor",2399,470,6,10,5,12
"Georgia","Drunkenness",740,368,2,5,2,5
"Georgia","Disorderly conduct",3733,513,250,10,83,177
"Georgia","Vagrancy",285,61,3,0,0,3
"Georgia","All other non-traffic offenses",7437,974,256,12,50,219
"Georgia","Curfew and Loitering",0,0,7,0,4,3
