"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Massachusetts","Murder and manslaughter",21,5,0,0,0,0
"Massachusetts","Rape",33,29,4,0,1,3
"Massachusetts","Robbery",398,193,227,35,26,239
"Massachusetts","Aggravated assault",1673,1053,288,91,105,276
"Massachusetts","Burglary",285,307,60,23,12,71
"Massachusetts","Larceny",950,1022,162,65,61,169
"Massachusetts","Motor vehicle theft",101,42,13,9,3,19
"Massachusetts","Other assaults",1228,805,206,54,85,179
"Massachusetts","Arson",0,2,1,1,0,2
"Massachusetts","Forgery and counterfeiting",56,34,0,0,0,0
"Massachusetts","Fraud",107,86,6,1,2,6
"Massachusetts","Stolen property",114,146,36,10,2,45
"Massachusetts","Vandalism",146,187,33,29,5,60
"Massachusetts","Weapons",309,96,93,29,5,119
"Massachusetts","Prostitution",118,158,2,0,3,0
"Massachusetts","Sex offenses",86,65,3,2,0,5
"Massachusetts","Total Drug Violations",2483,1820,282,112,20,381
"Massachusetts","Sale (subtotal)",1201,725,90,35,5,122
"Massachusetts","Sale-Opiates",979,550,60,16,4,74
"Massachusetts","Sale-Marijuana",193,99,28,19,1,46
"Massachusetts","Sale-Synthetic narcotics",29,76,2,0,0,2
"Massachusetts","Possession (subtotal)",1282,1095,192,77,15,259
"Massachusetts","Possession-Opiates",518,722,18,8,2,24
"Massachusetts","Possession-Marijuana",743,322,173,68,13,233
"Massachusetts","Possession-Synthetic narcotics",12,40,0,1,0,1
"Massachusetts","Possession-Other drugs",9,11,1,0,0,1
"Massachusetts","DUI",110,217,0,0,0,0
"Massachusetts","Liquor",12,26,0,2,0,2
"Massachusetts","Disorderly conduct",495,575,230,66,73,228
"Massachusetts","All other non-traffic offenses",730,533,140,54,16,183
"Massachusetts","Gambling (total)",5,0,0,0,0,0
"Massachusetts","Bookmaking (horse and sports)",5,0,0,0,0,0
"Massachusetts","Manslaughter by negligence",0,2,1,0,0,1
"Massachusetts","Family offenses",2,2,0,0,0,0
"Massachusetts","Embezzlement",1,0,0,0,0,0
