"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Tennessee","Murder and manslaughter",97,4,3,0,0,3
"Tennessee","Manslaughter by negligence",3,2,0,0,1,0
"Tennessee","Rape",54,10,7,0,0,7
"Tennessee","Robbery",576,42,273,8,36,245
"Tennessee","Aggravated assault",1014,141,215,8,73,153
"Tennessee","Burglary",743,123,403,23,29,401
"Tennessee","Larceny",2805,837,847,113,454,518
"Tennessee","Motor vehicle theft",497,111,110,11,8,113
"Tennessee","Other assaults",2791,532,1725,70,781,1025
"Tennessee","Arson",8,3,8,0,1,7
"Tennessee","Forgery and counterfeiting",561,83,21,3,5,19
"Tennessee","Fraud",147,43,8,3,6,5
"Tennessee","Embezzlement",70,16,2,0,1,1
"Tennessee","Stolen property",74,12,11,0,3,8
"Tennessee","Vandalism",306,64,269,36,48,260
"Tennessee","Weapons",668,67,299,16,63,253
"Tennessee","Prostitution",900,385,32,3,34,2
"Tennessee","Sex offenses",30,5,14,3,2,15
"Tennessee","Total Drug Violations",4582,580,585,88,68,614
"Tennessee","Sale (subtotal)",1579,175,148,18,19,149
"Tennessee","Sale-Opiates",618,66,27,4,3,28
"Tennessee","Sale-Marijuana",755,59,118,12,15,117
"Tennessee","Sale-Synthetic narcotics",49,12,1,0,0,1
"Tennessee","Sale-Other drugs",157,38,2,2,1,3
"Tennessee","Possession (subtotal)",2940,396,436,68,48,463
"Tennessee","Possession-Opiates",585,113,14,2,1,15
"Tennessee","Possession-Marijuana",2124,206,410,57,43,431
"Tennessee","Possession-Synthetic narcotics",43,11,5,2,0,7
"Tennessee","Possession-Other drugs",188,66,7,7,4,10
"Tennessee","Gambling (total)",121,27,16,0,0,16
"Tennessee","DUI",659,844,4,13,6,12
"Tennessee","Liquor",722,261,6,17,5,19
"Tennessee","Drunkenness",518,340,77,13,15,77
"Tennessee","Disorderly conduct",2212,573,1876,63,834,1116
"Tennessee","All other non-traffic offenses",4954,1152,796,66,178,695
"Tennessee","Curfew and Loitering",0,0,263,38,87,217
"Tennessee","Runaways",0,0,63,16,53,30
"Tennessee","Family offenses",2,0,0,0,0,0
"Tennessee","Vagrancy",1,0,0,0,0,0
