"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Tennessee","Murder and manslaughter",18,6,4,0,1,3
"Tennessee","Rape",16,12,5,3,0,8
"Tennessee","Robbery",153,100,66,11,3,74
"Tennessee","Aggravated assault",818,558,129,36,52,113
"Tennessee","Burglary",166,189,28,31,3,57
"Tennessee","Larceny",794,891,184,92,159,117
"Tennessee","Motor vehicle theft",32,34,11,5,0,16
"Tennessee","Other assaults",1625,1552,356,178,219,316
"Tennessee","Forgery and counterfeiting",43,54,3,2,2,3
"Tennessee","Fraud",56,85,5,0,5,0
"Tennessee","Embezzlement",44,21,3,0,2,1
"Tennessee","Stolen property",3,14,0,1,0,1
"Tennessee","Vandalism",146,123,31,21,4,48
"Tennessee","Weapons",171,92,70,27,11,86
"Tennessee","Prostitution",105,256,0,2,2,0
"Tennessee","Sex offenses",22,27,3,5,0,8
"Tennessee","Total Drug Violations",3207,1621,172,97,42,228
"Tennessee","Sale (subtotal)",742,254,34,20,6,48
"Tennessee","Sale-Opiates",501,110,16,3,1,18
"Tennessee","Sale-Marijuana",183,93,17,13,3,27
"Tennessee","Sale-Synthetic narcotics",12,3,0,0,0,0
"Tennessee","Sale-Other drugs",46,48,1,4,2,3
"Tennessee","Possession (subtotal)",2465,1367,138,77,36,180
"Tennessee","Possession-Opiates",1159,425,41,3,5,39
"Tennessee","Possession-Marijuana",1148,695,92,66,27,132
"Tennessee","Possession-Synthetic narcotics",13,35,0,0,0,0
"Tennessee","Possession-Other drugs",145,212,5,8,4,9
"Tennessee","Gambling (total)",63,6,7,0,0,7
"Tennessee","DUI",621,3376,2,13,3,12
"Tennessee","Liquor",36,112,9,19,9,19
"Tennessee","Drunkenness",546,1508,2,0,0,2
"Tennessee","Disorderly conduct",477,688,275,71,124,224
"Tennessee","Vagrancy",20,16,0,0,0,0
"Tennessee","All other non-traffic offenses",4475,3290,279,115,115,279
"Tennessee","Curfew and Loitering",0,0,238,135,115,260
"Tennessee","Runaways",0,0,363,205,307,263
"Tennessee","Arson",3,9,1,3,1,3
