"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Oklahoma","Murder and manslaughter",21,13,6,3,0,9
"Oklahoma","Manslaughter by negligence",1,3,0,0,0,0
"Oklahoma","Rape",15,37,4,2,0,6
"Oklahoma","Robbery",86,63,22,13,6,34
"Oklahoma","Aggravated assault",466,674,53,57,32,88
"Oklahoma","Burglary",156,258,89,54,8,139
"Oklahoma","Larceny",772,1773,353,452,505,353
"Oklahoma","Motor vehicle theft",5,38,3,5,2,6
"Oklahoma","Other assaults",439,662,95,58,71,89
"Oklahoma","Arson",9,19,11,41,10,43
"Oklahoma","Forgery and counterfeiting",49,141,2,5,1,6
"Oklahoma","Fraud",50,118,1,0,0,1
"Oklahoma","Embezzlement",3,16,1,2,1,2
"Oklahoma","Stolen property",164,458,58,47,15,98
"Oklahoma","Vandalism",98,149,35,56,12,89
"Oklahoma","Weapons",110,132,23,37,7,55
"Oklahoma","Prostitution",47,97,2,1,1,2
"Oklahoma","Sex offenses",40,103,5,8,0,13
"Oklahoma","Total Drug Violations",1101,1575,85,134,33,196
"Oklahoma","Sale (subtotal)",54,34,2,2,1,3
"Oklahoma","Sale-Opiates",32,19,1,1,0,2
"Oklahoma","Sale-Marijuana",17,14,1,1,1,1
"Oklahoma","Possession (subtotal)",1047,1541,83,132,32,193
"Oklahoma","Possession-Opiates",406,434,12,3,2,14
"Oklahoma","Possession-Marijuana",542,669,69,127,28,176
"Oklahoma","Possession-Synthetic narcotics",98,435,1,2,2,2
"Oklahoma","Gambling (total)",5,1,1,0,0,1
"Oklahoma","All other gambling",5,1,1,0,0,1
"Oklahoma","Family offenses",39,54,1,0,0,1
"Oklahoma","DUI",338,1396,1,12,3,12
"Oklahoma","Liquor",55,391,2,24,10,18
"Oklahoma","Drunkenness",586,1206,5,25,14,25
"Oklahoma","Disorderly conduct",84,85,380,257,294,357
"Oklahoma","All other non-traffic offenses",683,908,111,97,36,174
"Oklahoma","Curfew and Loitering",0,0,93,89,62,129
"Oklahoma","Runaways",0,0,392,528,492,481
"Oklahoma","Vagrancy",321,426,0,0,0,0
"Oklahoma","Possession-Other drugs",1,3,1,0,0,1
"Oklahoma","Sale-Other drugs",5,1,0,0,0,0
