"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Missouri","Murder and manslaughter",10,2,0,0,0,0
"Missouri","Manslaughter by negligence",11,5,0,0,0,0
"Missouri","Robbery",89,22,43,5,3,45
"Missouri","Aggravated assault",323,137,35,7,15,27
"Missouri","Burglary",81,29,29,10,2,38
"Missouri","Larceny",855,831,197,215,244,172
"Missouri","Motor vehicle theft",26,7,15,4,2,17
"Missouri","Other assaults",1766,1174,216,66,96,187
"Missouri","Forgery and counterfeiting",18,7,0,0,0,0
"Missouri","Fraud",16,30,0,1,0,1
"Missouri","Embezzlement",6,9,1,0,1,0
"Missouri","Vandalism",292,147,34,18,9,43
"Missouri","Weapons",114,43,33,7,2,38
"Missouri","Prostitution",67,121,2,1,1,2
"Missouri","Sex offenses",21,10,10,6,2,14
"Missouri","Total Drug Violations",769,408,87,50,18,119
"Missouri","Sale (subtotal)",35,19,1,0,0,1
"Missouri","Sale-Marijuana",25,9,1,0,0,1
"Missouri","Possession (subtotal)",725,375,86,50,18,118
"Missouri","Possession-Opiates",63,21,4,1,0,5
"Missouri","Possession-Marijuana",628,295,81,43,17,107
"Missouri","Possession-Other drugs",32,59,0,5,1,4
"Missouri","Family offenses",79,55,0,1,0,1
"Missouri","DUI",103,236,0,1,0,1
"Missouri","Liquor",84,130,5,8,7,7
"Missouri","Drunkenness",22,14,0,0,0,0
"Missouri","Disorderly conduct",392,354,66,8,27,47
"Missouri","Vagrancy",44,15,0,0,0,0
"Missouri","All other non-traffic offenses",1959,1134,102,38,25,115
"Missouri","Rape",15,3,2,0,0,2
"Missouri","Stolen property",12,13,4,2,1,5
"Missouri","Possession-Synthetic narcotics",2,0,1,1,0,2
"Missouri","Curfew and Loitering",0,0,13,7,3,17
"Missouri","Arson",3,5,6,1,3,4
"Missouri","Sale-Opiates",7,2,0,0,0,0
"Missouri","Sale-Other drugs",3,8,0,0,0,0
