"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Tennessee","Murder and manslaughter",65,6,5,0,1,4
"Tennessee","Rape",60,8,11,3,0,14
"Tennessee","Robbery",511,34,240,12,12,242
"Tennessee","Aggravated assault",1197,149,197,4,63,139
"Tennessee","Burglary",1063,128,550,34,24,560
"Tennessee","Larceny",2746,741,886,151,508,542
"Tennessee","Motor vehicle theft",268,38,81,4,7,78
"Tennessee","Other assaults",3929,598,2230,80,919,1406
"Tennessee","Arson",16,3,25,0,4,21
"Tennessee","Forgery and counterfeiting",335,33,9,1,0,10
"Tennessee","Fraud",174,29,11,4,3,12
"Tennessee","Embezzlement",53,6,0,0,0,0
"Tennessee","Stolen property",156,28,18,1,2,17
"Tennessee","Vandalism",410,97,274,32,57,249
"Tennessee","Weapons",635,75,235,17,50,204
"Tennessee","Prostitution",822,239,13,1,13,1
"Tennessee","Sex offenses",56,12,56,4,0,61
"Tennessee","Total Drug Violations",5390,686,539,70,58,556
"Tennessee","Sale (subtotal)",1822,213,100,12,10,102
"Tennessee","Sale-Opiates",519,54,12,1,0,13
"Tennessee","Sale-Marijuana",971,65,79,8,8,79
"Tennessee","Sale-Synthetic narcotics",87,10,3,1,1,3
"Tennessee","Sale-Other drugs",245,84,6,2,1,7
"Tennessee","Possession (subtotal)",3526,465,437,58,48,452
"Tennessee","Possession-Opiates",505,110,14,6,5,15
"Tennessee","Possession-Marijuana",2619,235,405,46,43,413
"Tennessee","Possession-Synthetic narcotics",101,22,5,2,0,7
"Tennessee","Possession-Other drugs",301,98,13,4,0,17
"Tennessee","Gambling (total)",115,7,70,0,1,70
"Tennessee","Family offenses",3,0,0,0,0,0
"Tennessee","DUI",833,736,1,5,3,3
"Tennessee","Liquor",1240,306,11,21,6,28
"Tennessee","Drunkenness",164,128,55,11,5,62
"Tennessee","Disorderly conduct",3045,649,1154,45,393,813
"Tennessee","Vagrancy",20,0,0,0,0,0
"Tennessee","All other non-traffic offenses",9365,1521,1633,114,408,1349
"Tennessee","Curfew and Loitering",0,0,611,49,186,481
"Tennessee","Runaways",0,0,49,10,37,22
"Tennessee","Manslaughter by negligence",2,0,1,0,0,1
