"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Texas","Larceny",4549,4734,999,1224,1163,1113
"Texas","Motor vehicle theft",2,7,7,11,4,14
"Texas","Weapons",898,553,47,95,9,133
"Texas","Total Drug Violations",8873,6228,444,827,132,1148
"Texas","Possession (subtotal)",8858,6222,444,826,132,1147
"Texas","Possession-Opiates",1504,1185,13,21,7,27
"Texas","Possession-Marijuana",3507,2472,351,642,102,898
"Texas","DUI",1155,6033,3,20,4,20
"Texas","Drunkenness",4677,11654,39,154,31,162
"Texas","All other non-traffic offenses",20617,15185,531,731,346,919
"Texas","Burglary",573,508,170,199,34,336
"Texas","Other assaults",4785,4693,736,532,396,880
"Texas","Forgery and counterfeiting",579,362,15,6,8,13
"Texas","Sale (subtotal)",15,6,0,1,0,1
"Texas","Sale-Opiates",13,4,0,0,0,0
"Texas","Family offenses",11,18,1,2,0,3
"Texas","Liquor",1502,1963,47,79,29,97
"Texas","Aggravated assault",792,659,173,146,89,231
"Texas","Fraud",1964,651,14,9,6,17
"Texas","Disorderly conduct",2186,1593,1296,1070,922,1448
"Texas","Sale-Marijuana",0,2,0,0,0,0
"Texas","Possession-Other drugs",3846,2565,76,148,21,205
"Texas","Murder and manslaughter",73,49,7,6,1,12
"Texas","Manslaughter by negligence",2,9,0,0,0,0
"Texas","Rape",87,108,2,0,0,2
"Texas","Robbery",647,425,146,126,20,255
"Texas","Arson",12,9,1,2,1,2
"Texas","Vandalism",683,532,129,208,46,292
"Texas","Prostitution",1681,1297,23,15,37,1
"Texas","Sex offenses",167,185,26,31,6,52
"Texas","Sale-Other drugs",2,0,0,1,0,1
"Texas","Possession-Synthetic narcotics",1,0,4,15,2,17
"Texas","Gambling (total)",72,5,6,0,0,6
"Texas","All other gambling",72,5,6,0,0,6
"Texas","Vagrancy",162,66,0,0,0,0
"Texas","Curfew and Loitering",0,0,405,764,379,800
"Texas","Runaways",0,0,921,1157,1268,828
