"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Rhode Island","Unclassified Arrest",0,0,0,0,0,0
"Rhode Island","Murder and manslaughter",0,4,0,0,0,0
"Rhode Island","Robbery",23,26,20,10,7,24
"Rhode Island","Aggravated assault",38,43,13,28,20,24
"Rhode Island","Burglary",15,29,4,10,1,15
"Rhode Island","Larceny",103,241,53,99,83,84
"Rhode Island","Motor vehicle theft",0,2,1,4,1,4
"Rhode Island","Other assaults",265,367,47,42,37,59
"Rhode Island","Forgery and counterfeiting",5,12,0,0,0,0
"Rhode Island","Fraud",5,13,1,0,1,0
"Rhode Island","Embezzlement",2,2,3,0,3,0
"Rhode Island","Stolen property",14,15,2,0,0,3
"Rhode Island","Vandalism",43,70,7,15,6,17
"Rhode Island","Weapons",30,43,16,18,4,39
"Rhode Island","Prostitution",4,31,0,0,0,0
"Rhode Island","Sex offenses",1,1,2,6,0,8
"Rhode Island","Total Drug Violations",221,355,18,27,6,42
"Rhode Island","Sale (subtotal)",46,101,3,4,2,6
"Rhode Island","Sale-Opiates",39,77,1,3,2,2
"Rhode Island","Sale-Marijuana",4,19,2,1,0,4
"Rhode Island","Possession (subtotal)",173,254,15,23,4,36
"Rhode Island","Possession-Opiates",64,95,2,1,0,3
"Rhode Island","Possession-Marijuana",101,130,13,20,4,31
"Rhode Island","Liquor",5,164,1,0,1,0
"Rhode Island","Disorderly conduct",92,147,103,100,118,97
"Rhode Island","All other non-traffic offenses",584,770,22,22,9,42
"Rhode Island","Sale-Other drugs",3,5,0,0,0,0
"Rhode Island","Possession-Other drugs",8,25,0,2,0,2
"Rhode Island","Rape",2,1,0,1,0,1
"Rhode Island","Possession-Synthetic narcotics",0,4,0,0,0,0
"Rhode Island","Family offenses",0,1,0,0,0,0
"Rhode Island","Arson",0,0,1,0,0,1
