"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Massachusetts","",0,0,0,0,0,0
"Massachusetts","Manslaughter by negligence",1,10,0,0,0,0
"Massachusetts","Rape",50,166,6,26,0,34
"Massachusetts","Aggravated assault",911,4169,269,872,341,860
"Massachusetts","Burglary",303,1582,84,578,77,621
"Massachusetts","Larceny",1154,6168,397,1365,718,1168
"Massachusetts","Motor vehicle theft",110,486,40,146,28,169
"Massachusetts","Other assaults",1887,10692,321,1607,730,1320
"Massachusetts","Forgery and counterfeiting",90,467,1,18,6,15
"Massachusetts","Stolen property",176,563,70,140,38,181
"Massachusetts","Vandalism",178,1361,86,709,90,757
"Massachusetts","Sex offenses",27,277,18,62,1,82
"Massachusetts","Total Drug Violations",2491,10550,251,1620,316,1625
"Massachusetts","Sale (subtotal)",1053,2751,59,252,46,278
"Massachusetts","Sale-Opiates",735,1830,33,65,16,88
"Massachusetts","Sale-Marijuana",301,719,25,156,23,164
"Massachusetts","Possession (subtotal)",1408,7660,185,1348,268,1322
"Massachusetts","Possession-Opiates",597,3277,48,111,39,126
"Massachusetts","Possession-Marijuana",745,3831,133,1120,193,1108
"Massachusetts","DUI",980,10385,2,144,35,115
"Massachusetts","Disorderly conduct",690,3944,316,859,367,858
"Massachusetts","All other non-traffic offenses",4218,23779,662,3031,1190,2645
"Massachusetts","Robbery",181,564,103,142,14,238
"Massachusetts","Fraud",100,902,5,29,11,24
"Massachusetts","Weapons",182,412,56,137,11,202
"Massachusetts","Sale-Other drugs",10,102,1,20,4,18
"Massachusetts","Liquor",135,2704,26,768,236,577
"Massachusetts","Murder and manslaughter",13,23,2,4,0,6
"Massachusetts","Arson",6,55,5,53,16,44
"Massachusetts","Sale-Synthetic narcotics",7,100,0,11,3,8
"Massachusetts","Embezzlement",8,69,0,4,1,3
"Massachusetts","Prostitution",95,641,3,9,10,2
"Massachusetts","Possession-Synthetic narcotics",23,209,2,29,5,26
"Massachusetts","Drunkenness",319,6552,3,255,71,191
"Massachusetts","Family offenses",153,1275,10,102,50,71
"Massachusetts","Runaways",0,0,48,268,221,106
"Massachusetts","Possession-Other drugs",43,343,2,88,31,62
"Massachusetts","Vagrancy",3,14,0,0,0,0
"Massachusetts","Gambling (total)",0,9,0,4,0,4
"Massachusetts","Suspicion",19,103,2,24,5,23
"Massachusetts","Number and lottery",0,1,0,0,0,0
"Massachusetts","Curfew and Loitering",0,0,2,11,3,14
