"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Rhode Island","",0,0,0,0,0,0
"Rhode Island","Other assaults",656,3011,185,541,257,484
"Rhode Island","Fraud",100,831,2,25,12,15
"Rhode Island","Weapons",66,167,24,128,10,148
"Rhode Island","Sex offenses",14,86,14,35,1,51
"Rhode Island","Total Drug Violations",645,2384,80,473,113,446
"Rhode Island","Sale (subtotal)",194,435,14,50,15,51
"Rhode Island","Sale-Marijuana",30,134,2,29,8,23
"Rhode Island","Possession (subtotal)",440,1859,62,407,93,380
"Rhode Island","Possession-Opiates",187,591,10,24,11,24
"Rhode Island","Possession-Marijuana",243,1176,52,368,78,345
"Rhode Island","Gambling (total)",1,12,0,0,0,0
"Rhode Island","Family offenses",7,61,12,58,36,34
"Rhode Island","Disorderly conduct",346,1979,202,603,266,559
"Rhode Island","All other non-traffic offenses",3262,11464,243,954,302,920
"Rhode Island","Aggravated assault",114,366,49,92,21,126
"Rhode Island","Larceny",319,1456,140,517,281,401
"Rhode Island","Forgery and counterfeiting",46,127,1,5,2,4
"Rhode Island","Sale-Opiates",162,249,10,11,3,20
"Rhode Island","Rape",16,40,2,13,0,15
"Rhode Island","Sale-Synthetic narcotics",1,20,0,1,0,1
"Rhode Island","Possession-Synthetic narcotics",4,42,0,5,1,4
"Rhode Island","Robbery",78,94,31,32,5,61
"Rhode Island","Stolen property",46,181,26,52,6,73
"Rhode Island","Vandalism",135,693,47,413,60,410
"Rhode Island","Burglary",89,379,45,188,20,219
"Rhode Island","Embezzlement",21,134,1,9,7,3
"Rhode Island","Sale-Other drugs",1,32,2,9,4,7
"Rhode Island","Murder and manslaughter",6,11,0,0,0,0
"Rhode Island","Possession-Other drugs",6,50,0,10,3,7
"Rhode Island","Arson",0,17,5,54,7,55
"Rhode Island","Motor vehicle theft",35,148,22,61,7,80
"Rhode Island","DUI",112,2278,1,20,1,20
"Rhode Island","Drunkenness",2,17,0,1,0,1
"Rhode Island","Liquor",40,850,3,127,26,104
"Rhode Island","Runaways",0,0,31,119,105,47
"Rhode Island","Curfew and Loitering",0,0,5,4,1,8
"Rhode Island","Prostitution",42,179,0,1,0,1
"Rhode Island","Vagrancy",1,3,1,0,1,0
"Rhode Island","Manslaughter by negligence",0,1,0,0,0,0
"Rhode Island","Bookmaking (horse and sports)",1,0,0,0,0,0
"Rhode Island","All other gambling",0,1,0,0,0,0
