"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"North Dakota","",0,0,0,0,0,0
"North Dakota","Larceny",44,776,26,610,335,488
"North Dakota","Liquor",70,4043,10,1024,575,655
"North Dakota","All other non-traffic offenses",351,4746,31,1155,549,861
"North Dakota","Total Drug Violations",76,1484,1,208,71,173
"North Dakota","Possession (subtotal)",63,1219,1,187,63,159
"North Dakota","Possession-Marijuana",36,738,1,165,56,142
"North Dakota","DUI",78,3618,1,63,21,47
"North Dakota","Disorderly conduct",43,712,31,544,237,480
"North Dakota","Curfew and Loitering",0,0,6,264,139,200
"North Dakota","Sale (subtotal)",12,243,0,17,6,12
"North Dakota","Sale-Marijuana",1,68,0,10,3,8
"North Dakota","Other assaults",114,1051,28,356,147,342
"North Dakota","Forgery and counterfeiting",5,116,1,15,11,5
"North Dakota","Burglary",9,130,1,46,8,50
"North Dakota","Weapons",7,138,2,32,2,42
"North Dakota","Motor vehicle theft",5,66,2,75,38,70
"North Dakota","Sale-Other drugs",3,125,0,4,3,1
"North Dakota","Vandalism",18,197,4,253,51,278
"North Dakota","Possession-Other drugs",13,397,0,10,3,8
"North Dakota","Rape",4,21,1,4,1,5
"North Dakota","Sex offenses",4,48,0,15,1,17
"North Dakota","Runaways",0,0,29,543,436,288
"North Dakota","Stolen property",4,77,0,26,12,30
"North Dakota","Aggravated assault",15,91,0,30,11,36
"North Dakota","Arson",0,3,0,9,4,6
"North Dakota","Possession-Synthetic narcotics",0,41,0,10,4,7
"North Dakota","Sale-Opiates",7,21,0,1,0,1
"North Dakota","Fraud",32,1052,1,16,6,12
"North Dakota","Family offenses",13,120,4,75,41,44
"North Dakota","Drunkenness",13,272,0,5,1,6
"North Dakota","Possession-Opiates",14,43,0,2,0,2
"North Dakota","Sale-Synthetic narcotics",1,29,0,2,0,2
"North Dakota","Embezzlement",0,8,0,3,1,3
"North Dakota","Murder and manslaughter",0,5,0,0,0,0
"North Dakota","Robbery",6,5,0,3,1,3
"North Dakota","Prostitution",0,1,0,0,0,0
"North Dakota","Gambling (total)",1,3,0,0,0,0
"North Dakota","Manslaughter by negligence",0,1,0,0,0,0
"North Dakota","Vagrancy",0,1,0,0,0,0
"North Dakota","All other gambling",0,1,0,0,0,0
