"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Vermont","Total Drug Violations",99,1249,4,173,24,158
"Vermont","Possession (subtotal)",66,1052,3,165,21,152
"Vermont","Possession-Marijuana",19,614,1,118,15,108
"Vermont","Possession-Opiates",27,148,0,4,0,4
"Vermont","Possession-Other drugs",15,248,2,37,5,35
"Vermont","",0,0,0,0,0,0
"Vermont","DUI",70,3704,0,56,13,44
"Vermont","All other non-traffic offenses",115,2417,7,194,44,166
"Vermont","Sale (subtotal)",28,169,1,8,3,6
"Vermont","Sale-Marijuana",2,45,0,3,0,3
"Vermont","Liquor",13,525,1,233,100,136
"Vermont","Disorderly conduct",32,781,4,165,54,120
"Vermont","Aggravated assault",22,250,1,34,7,28
"Vermont","Other assaults",43,1308,12,245,91,177
"Vermont","Vandalism",5,316,3,149,19,134
"Vermont","Sale-Opiates",17,77,0,1,1,0
"Vermont","Sale-Synthetic narcotics",2,10,0,1,0,1
"Vermont","Larceny",23,832,7,270,139,142
"Vermont","Burglary",4,169,1,95,7,89
"Vermont","Fraud",11,523,0,18,12,9
"Vermont","Stolen property",2,121,2,22,2,22
"Vermont","Sex offenses",1,48,0,16,1,15
"Vermont","Family offenses",4,299,0,2,0,2
"Vermont","Arson",0,11,0,6,1,5
"Vermont","Motor vehicle theft",3,52,0,45,14,31
"Vermont","Forgery and counterfeiting",0,98,0,8,3,5
"Vermont","Embezzlement",1,33,0,0,0,0
"Vermont","Rape",1,57,1,5,0,6
"Vermont","Weapons",0,3,0,11,2,9
"Vermont","Murder and manslaughter",0,10,0,1,0,1
"Vermont","Sale-Other drugs",7,37,1,3,2,2
"Vermont","Robbery",1,11,0,1,0,1
"Vermont","Manslaughter by negligence",0,2,0,0,0,0
"Vermont","Drunkenness",0,3,0,4,1,3
"Vermont","Runaways",0,0,0,9,8,2
"Vermont","Possession-Synthetic narcotics",5,42,0,6,1,5
"Vermont","Prostitution",0,2,0,1,0,1
"Vermont","Vagrancy",0,1,0,0,0,0
