"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Indiana","Murder and manslaughter",137,94,16,5,2,19
"Indiana","Rape",96,133,13,14,0,27
"Indiana","Robbery",836,559,147,70,13,204
"Indiana","Aggravated assault",3315,4707,666,669,456,882
"Indiana","Burglary",766,2199,296,643,73,866
"Indiana","Larceny",4174,10572,1460,4029,2382,3126
"Indiana","Motor vehicle theft",675,764,313,287,101,500
"Indiana","Other assaults",2846,7991,1012,2163,990,2189
"Indiana","Arson",34,106,12,84,13,83
"Indiana","Forgery and counterfeiting",488,1007,11,21,7,25
"Indiana","Fraud",622,1576,23,51,21,53
"Indiana","Stolen property",2204,2459,668,535,366,838
"Indiana","Vandalism",350,1064,239,999,150,1092
"Indiana","Weapons",990,662,125,77,6,196
"Indiana","Prostitution",685,1116,0,4,3,1
"Indiana","Sex offenses",266,1035,114,143,26,231
"Indiana","Total Drug Violations",7505,14997,690,1899,468,2122
"Indiana","Sale (subtotal)",1751,2569,138,317,84,372
"Indiana","Sale-Opiates",1208,782,52,33,13,72
"Indiana","Sale-Marijuana",426,983,79,181,36,224
"Indiana","Sale-Synthetic narcotics",37,366,0,34,12,22
"Indiana","Sale-Other drugs",80,438,7,69,23,54
"Indiana","Possession (subtotal)",5739,12246,551,1575,382,1744
"Indiana","Possession-Opiates",2194,1821,82,53,22,113
"Indiana","Possession-Marijuana",3018,7482,445,1325,292,1478
"Indiana","Possession-Other drugs",454,1614,19,126,40,105
"Indiana","Gambling (total)",13,2,1,1,1,1
"Indiana","All other gambling",13,0,1,1,1,1
"Indiana","Family offenses",239,1528,118,226,143,204
"Indiana","DUI",3324,24286,6,212,55,163
"Indiana","Liquor",1052,9449,182,2739,1013,1917
"Indiana","Drunkenness",3127,13339,76,414,135,355
"Indiana","Disorderly conduct",2743,3418,1609,1312,1102,1822
"Indiana","All other non-traffic offenses",19130,38523,2334,3927,1989,4275
"Indiana","Vagrancy",1,16,1,11,3,9
"Indiana","Manslaughter by negligence",3,13,1,1,0,2
"Indiana","Curfew and Loitering",0,0,42,288,111,221
"Indiana","",0,0,0,0,0,0
"Indiana","Runaways",0,0,1081,2761,2110,1753
"Indiana","Suspicion",44,125,3,27,10,20
"Indiana","Possession-Synthetic narcotics",73,1329,5,71,28,48
"Indiana","Embezzlement",17,24,1,1,1,1
"Indiana","Bookmaking (horse and sports)",0,1,0,0,0,0
