"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"New Jersey","Aggravated assault",3352,4069,976,750,435,1321
"New Jersey","Forgery and counterfeiting",656,1240,20,29,17,33
"New Jersey","Stolen property",2042,1760,896,504,145,1269
"New Jersey","Weapons",2460,1836,967,982,230,1742
"New Jersey","Total Drug Violations",23188,24098,2417,3868,832,5541
"New Jersey","Possession (subtotal)",15080,20427,1244,3268,710,3869
"New Jersey","Possession-Opiates",9304,8916,426,268,103,598
"New Jersey","Possession-Marijuana",5011,9783,790,2791,542,3096
"New Jersey","Possession-Synthetic narcotics",154,572,6,62,26,43
"New Jersey","DUI",2409,21595,14,350,78,288
"New Jersey","Disorderly conduct",5759,10442,2135,3099,1261,4024
"New Jersey","All other non-traffic offenses",61271,65528,3797,5157,2151,6874
"New Jersey","Other assaults",7307,15020,2770,2687,1825,3680
"New Jersey","Sex offenses",384,1107,163,194,18,340
"New Jersey","Prostitution",1003,1196,10,11,9,12
"New Jersey","Sale (subtotal)",8108,3671,1173,600,122,1672
"New Jersey","Sale-Marijuana",1254,1252,207,292,45,465
"New Jersey","Sale-Opiates",6617,2031,953,262,68,1157
"New Jersey","Vandalism",1074,2614,834,2508,399,2982
"New Jersey","Possession-Other drugs",611,1156,22,148,39,133
"New Jersey","Family offenses",6695,8072,14,35,24,25
"New Jersey","Liquor",489,3988,142,2545,863,1848
"New Jersey","Murder and manslaughter",154,96,21,7,2,26
"New Jersey","Rape",162,258,29,29,0,60
"New Jersey","Robbery",1619,1114,955,455,82,1346
"New Jersey","Burglary",1618,2573,520,1043,156,1417
"New Jersey","Larceny",5996,11566,2238,3513,2226,3646
"New Jersey","Motor vehicle theft",274,456,187,160,46,312
"New Jersey","Arson",33,115,57,159,30,188
"New Jersey","Fraud",1816,3303,56,118,43,131
"New Jersey","Vagrancy",1157,506,25,20,5,41
"New Jersey","Sale-Synthetic narcotics",159,224,6,26,5,27
"New Jersey","Sale-Other drugs",78,164,7,20,4,23
"New Jersey","Gambling (total)",179,70,33,0,3,30
"New Jersey","All other gambling",177,65,33,0,3,30
"New Jersey","",0,0,0,0,0,0
"New Jersey","Curfew and Loitering",0,0,3395,2894,1887,4439
"New Jersey","Runaways",0,0,2664,2318,2927,2074
"New Jersey","Embezzlement",36,49,4,2,2,4
"New Jersey","Manslaughter by negligence",3,14,2,1,1,2
"New Jersey","Bookmaking (horse and sports)",2,4,0,0,0,0
"New Jersey","Drunkenness",0,13,1,1,0,2
"New Jersey","Suspicion",0,0,0,1,1,0
"New Jersey","Number and lottery",0,1,0,0,0,0
