"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Missouri","Murder and manslaughter",175,135,46,9,6,49
"Missouri","Rape",218,262,35,49,1,84
"Missouri","Robbery",1190,513,391,91,36,446
"Missouri","Aggravated assault",4905,5186,690,788,374,1109
"Missouri","Burglary",1635,3168,585,1109,135,1568
"Missouri","Larceny",9298,14811,2236,4796,2984,4077
"Missouri","Motor vehicle theft",1442,1514,659,427,180,907
"Missouri","Other assaults",10307,19844,3511,4543,2513,5574
"Missouri","Arson",65,232,51,148,29,170
"Missouri","Forgery and counterfeiting",1323,2359,41,75,36,80
"Missouri","Fraud",971,3431,30,42,30,43
"Missouri","Embezzlement",28,96,10,10,14,6
"Missouri","Stolen property",1042,1233,165,229,62,333
"Missouri","Vandalism",2780,3345,1006,1754,369,2397
"Missouri","Weapons",1590,1788,389,366,94,664
"Missouri","Prostitution",650,631,2,3,2,3
"Missouri","Sex offenses",916,1823,276,371,49,599
"Missouri","Total Drug Violations",12453,25682,1142,2942,773,3330
"Missouri","Sale (subtotal)",2156,3784,112,316,81,349
"Missouri","Sale-Opiates",410,242,19,11,7,23
"Missouri","Sale-Synthetic narcotics",67,1218,0,59,16,43
"Missouri","Sale-Other drugs",1282,1069,51,61,22,92
"Missouri","Possession (subtotal)",10297,21898,1030,2626,692,2981
"Missouri","Possession-Opiates",2266,1408,83,46,19,110
"Missouri","Possession-Marijuana",3617,12735,513,2092,510,2108
"Missouri","Possession-Other drugs",4291,5331,427,368,120,679
"Missouri","Gambling (total)",99,150,4,3,0,7
"Missouri","All other gambling",99,146,4,3,0,7
"Missouri","Family offenses",1324,3283,19,139,55,103
"Missouri","DUI",3193,31478,15,532,107,442
"Missouri","Liquor",1007,8699,114,1928,597,1456
"Missouri","Disorderly conduct",5641,7254,1398,1546,956,2002
"Missouri","Vagrancy",233,79,20,26,10,36
"Missouri","All other non-traffic offenses",43837,71494,2036,5511,1920,5663
"Missouri","Runaways",0,0,991,2382,1909,1484
"Missouri","Sale-Marijuana",397,1255,42,185,36,191
"Missouri","Curfew and Loitering",0,0,506,1547,659,1411
"Missouri","Possession-Synthetic narcotics",123,2424,7,119,43,83
"Missouri","",0,0,0,0,0,0
"Missouri","Manslaughter by negligence",12,52,0,1,0,1
"Missouri","Drunkenness",768,244,2,12,4,10
"Missouri","Number and lottery",0,4,0,0,0,0
