"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Ohio","",0,0,0,0,0,0
"Ohio","Murder and manslaughter",167,105,9,8,1,16
"Ohio","Rape",210,322,56,92,2,152
"Ohio","Robbery",1287,1125,451,125,46,537
"Ohio","Aggravated assault",1510,1866,353,286,152,500
"Ohio","Burglary",1546,3425,651,1105,161,1615
"Ohio","Larceny",5536,14550,1866,4287,2596,3648
"Ohio","Motor vehicle theft",706,860,471,264,97,649
"Ohio","Other assaults",7167,17287,2537,3964,2289,4299
"Ohio","Arson",57,121,47,199,38,209
"Ohio","Forgery and counterfeiting",789,1191,28,55,31,53
"Ohio","Fraud",1004,2687,30,69,43,60
"Ohio","Stolen property",1549,2469,497,621,168,968
"Ohio","Vandalism",599,2490,426,1749,309,1901
"Ohio","Weapons",1368,1324,297,353,61,595
"Ohio","Prostitution",529,1348,5,6,8,3
"Ohio","Sex offenses",179,841,78,185,11,252
"Ohio","Total Drug Violations",13368,19754,1037,2388,523,2949
"Ohio","Sale (subtotal)",2323,2024,148,181,48,283
"Ohio","Sale-Opiates",1561,732,85,31,11,105
"Ohio","Sale-Marijuana",516,626,43,90,15,119
"Ohio","Sale-Other drugs",221,460,20,42,13,50
"Ohio","Possession (subtotal)",10857,16606,882,2119,456,2590
"Ohio","Possession-Opiates",5583,4247,364,134,52,449
"Ohio","Possession-Marijuana",4241,9485,462,1666,311,1853
"Ohio","Possession-Synthetic narcotics",110,728,6,66,30,44
"Ohio","Possession-Other drugs",923,2146,50,253,63,244
"Ohio","DUI",1930,19694,12,251,63,206
"Ohio","Liquor",1435,10121,175,2453,901,1775
"Ohio","Drunkenness",614,4421,8,94,26,77
"Ohio","Disorderly conduct",3078,12698,1394,2435,1334,2533
"Ohio","All other non-traffic offenses",17700,45158,3094,8122,4069,7317
"Ohio","Gambling (total)",63,92,15,0,0,15
"Ohio","Family offenses",1712,7406,196,857,421,634
"Ohio","Embezzlement",9,21,2,2,0,4
"Ohio","Sale-Synthetic narcotics",25,206,0,18,9,9
"Ohio","Runaways",0,0,297,926,696,531
"Ohio","Curfew and Loitering",0,0,637,1807,721,1734
"Ohio","Suspicion",11,65,3,5,3,5
"Ohio","Bookmaking (horse and sports)",9,9,0,0,0,0
"Ohio","All other gambling",3,49,6,0,0,6
"Ohio","Vagrancy",26,62,0,6,0,6
"Ohio","Manslaughter by negligence",4,9,0,1,1,0
"Ohio","Number and lottery",0,5,0,0,0,0
