"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Utah","",0,0,0,0,0,0
"Utah","Aggravated assault",68,825,17,219,45,213
"Utah","Larceny",275,8819,196,4711,2157,3226
"Utah","Other assaults",394,6961,138,2036,724,1709
"Utah","Arson",1,44,2,69,10,73
"Utah","Fraud",25,1006,0,93,31,65
"Utah","Embezzlement",0,5,0,1,1,0
"Utah","Vandalism",100,1787,50,1590,261,1551
"Utah","Weapons",38,840,8,373,34,378
"Utah","Total Drug Violations",350,7176,31,1313,315,1126
"Utah","Possession (subtotal)",259,6151,28,1143,265,985
"Utah","Possession-Opiates",103,618,1,15,6,10
"Utah","Possession-Marijuana",85,2415,18,772,165,681
"Utah","Possession-Synthetic narcotics",3,288,0,31,9,22
"Utah","DUI",141,6422,2,142,41,115
"Utah","Liquor",282,7108,43,2543,1070,1733
"Utah","Drunkenness",173,3854,2,175,63,138
"Utah","Disorderly conduct",192,3458,107,2204,564,1952
"Utah","All other non-traffic offenses",1842,32308,186,5734,1852,4519
"Utah","Family offenses",79,1727,0,96,31,66
"Utah","Sex offenses",10,499,11,377,28,392
"Utah","Burglary",62,957,20,333,44,348
"Utah","Forgery and counterfeiting",33,1025,1,69,33,49
"Utah","Sale (subtotal)",90,954,3,145,43,120
"Utah","Sale-Marijuana",12,215,3,67,24,53
"Utah","Sale-Synthetic narcotics",1,58,0,7,2,6
"Utah","Runaways",0,0,20,653,501,258
"Utah","Motor vehicle theft",14,315,9,177,70,148
"Utah","Stolen property",19,737,11,150,37,136
"Utah","Sale-Opiates",64,240,0,4,0,4
"Utah","Rape",9,118,6,71,1,80
"Utah","Sale-Other drugs",13,441,0,67,17,57
"Utah","Possession-Other drugs",68,2830,9,325,85,272
"Utah","Curfew and Loitering",0,0,26,1826,776,1193
"Utah","Murder and manslaughter",7,32,1,0,0,2
"Utah","Robbery",29,249,8,40,6,51
"Utah","Vagrancy",2,33,11,421,159,277
"Utah","Prostitution",24,295,0,3,3,0
"Utah","Manslaughter by negligence",0,7,0,1,0,1
"Utah","Suspicion",0,0,0,4,0,4
