"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Oregon","",0,0,0,0,0,0
"Oregon","Aggravated assault",249,2325,73,494,150,446
"Oregon","Larceny",1380,14389,546,4781,2208,3350
"Oregon","Motor vehicle theft",148,2114,52,403,110,372
"Oregon","Other assaults",1347,11481,236,1994,758,1563
"Oregon","Vandalism",162,2814,71,1625,262,1491
"Oregon","Total Drug Violations",1939,17020,116,2199,598,1787
"Oregon","Possession (subtotal)",1816,15864,103,2092,567,1690
"Oregon","Possession-Opiates",1313,2386,40,164,59,149
"Oregon","Burglary",139,2191,52,821,123,789
"Oregon","Weapons",175,1555,42,288,22,318
"Oregon","Possession-Marijuana",275,5215,50,1565,371,1288
"Oregon","All other non-traffic offenses",1900,16755,204,3364,1085,2594
"Oregon","DUI",387,14414,6,170,44,135
"Oregon","Sex offenses",47,1061,5,223,15,217
"Oregon","Disorderly conduct",427,5242,149,1156,397,962
"Oregon","Forgery and counterfeiting",137,1749,7,65,30,45
"Oregon","Fraud",137,1553,29,64,22,74
"Oregon","Liquor",389,9902,114,4097,1644,2703
"Oregon","Rape",24,241,3,21,0,24
"Oregon","Possession-Other drugs",206,7344,9,310,116,216
"Oregon","Arson",4,94,5,153,20,144
"Oregon","Stolen property",26,579,9,73,13,72
"Oregon","Curfew and Loitering",0,0,435,1971,850,1650
"Oregon","Runaways",0,0,274,2123,1428,1064
"Oregon","Robbery",149,661,56,106,26,146
"Oregon","Family offenses",17,525,0,8,4,4
"Oregon","Possession-Synthetic narcotics",22,919,4,53,21,37
"Oregon","Sale (subtotal)",122,1121,13,104,31,93
"Oregon","Sale-Other drugs",11,650,1,39,13,31
"Oregon","Embezzlement",0,63,0,12,9,3
"Oregon","Sale-Synthetic narcotics",3,48,1,8,3,6
"Oregon","Prostitution",82,520,11,7,17,2
"Oregon","Sale-Opiates",77,104,8,8,4,12
"Oregon","Murder and manslaughter",30,79,5,15,2,20
"Oregon","Gambling (total)",2,1,6,0,0,6
"Oregon","Sale-Marijuana",31,319,3,49,11,44
"Oregon","Manslaughter by negligence",0,14,0,1,0,1
"Oregon","Vagrancy",0,4,0,0,0,0
"Oregon","All other gambling",2,0,6,0,0,6
