"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"California","Murder and manslaughter",92,219,2,28,2,28
"California","Rape",81,174,13,28,0,41
"California","Robbery",1149,1895,521,608,165,965
"California","Aggravated assault",3442,8847,304,756,219,844
"California","Burglary",927,2153,329,631,128,837
"California","Larceny",1615,5160,362,1346,752,962
"California","Motor vehicle theft",561,1200,101,290,66,325
"California","Other assaults",1456,3784,330,765,400,697
"California","Arson",8,25,3,16,2,17
"California","Forgery and counterfeiting",250,908,2,16,5,13
"California","Fraud",238,527,9,17,7,19
"California","Embezzlement",51,73,0,1,0,1
"California","Stolen property",227,853,32,64,17,79
"California","Vandalism",426,1888,121,1285,75,1331
"California","Weapons",1204,2055,158,648,54,755
"California","Prostitution",1388,2267,52,18,63,7
"California","Sex offenses",751,1346,78,218,42,254
"California","Total Drug Violations",9580,17102,254,1267,174,1353
"California","Sale (subtotal)",2459,2983,96,274,41,330
"California","Sale-Opiates",1399,1165,37,46,17,66
"California","Sale-Marijuana",910,925,54,183,17,221
"California","Sale-Other drugs",150,893,5,45,7,43
"California","Possession (subtotal)",7121,14119,158,993,133,1023
"California","Possession-Opiates",3058,4732,25,103,25,103
"California","Possession-Marijuana",2237,4042,117,716,76,761
"California","Possession-Other drugs",1826,5345,16,174,32,159
"California","Gambling (total)",66,345,2,4,1,5
"California","All other gambling",66,342,2,4,1,5
"California","Family offenses",4,8,0,0,0,0
"California","DUI",1352,10217,1,15,5,11
"California","Liquor",315,2280,7,201,39,169
"California","Drunkenness",85,333,0,10,3,7
"California","Disorderly conduct",52,191,29,85,25,89
"California","Vagrancy",46,52,0,18,2,16
"California","All other non-traffic offenses",12522,32424,884,7248,1921,6220
"California","Manslaughter by negligence",5,11,0,0,0,0
"California","Runaways",0,0,7,20,17,10
"California","Bookmaking (horse and sports)",0,3,0,0,0,0
"California","Curfew and Loitering",0,0,410,3893,1180,3130
