"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"California","Robbery",54,134,23,51,8,66
"California","Aggravated assault",217,1300,27,99,25,103
"California","Burglary",121,557,31,206,48,190
"California","Larceny",168,941,95,427,298,224
"California","Motor vehicle theft",24,247,5,42,10,39
"California","Other assaults",172,763,42,184,73,154
"California","Forgery and counterfeiting",20,122,0,2,2,0
"California","Fraud",27,93,0,3,0,3
"California","Embezzlement",10,23,1,0,1,0
"California","Stolen property",43,290,4,41,11,34
"California","Vandalism",18,185,23,191,22,192
"California","Weapons",59,408,11,94,5,100
"California","Sex offenses",38,192,1,21,5,17
"California","Total Drug Violations",537,3800,20,294,57,258
"California","Sale (subtotal)",120,733,3,46,6,43
"California","Sale-Opiates",37,137,1,5,1,5
"California","Sale-Marijuana",35,156,1,23,3,21
"California","Sale-Other drugs",48,440,1,18,2,17
"California","Possession (subtotal)",417,3067,17,248,51,215
"California","Possession-Opiates",141,987,1,16,9,8
"California","Possession-Marijuana",106,473,16,186,33,170
"California","Possession-Other drugs",170,1607,0,46,9,37
"California","DUI",37,609,0,7,2,5
"California","Liquor",14,57,1,13,7,7
"California","Drunkenness",196,1451,3,31,9,26
"California","Disorderly conduct",10,46,14,66,30,50
"California","Vagrancy",4,7,0,4,0,4
"California","All other non-traffic offenses",438,1924,29,456,139,347
"California","Murder and manslaughter",2,21,0,2,0,2
"California","Rape",10,43,0,0,0,0
"California","Curfew and Loitering",0,0,0,26,8,18
"California","Arson",1,6,0,5,0,5
"California","Prostitution",53,95,3,0,1,2
"California","Gambling (total)",0,4,0,0,0,0
"California","All other gambling",0,4,0,0,0,0
"California","Manslaughter by negligence",0,2,0,0,0,0
"California","Family offenses",1,0,0,0,0,0
