"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Rhode Island","Unclassified Arrest",0,0,0,0,0,0
"Rhode Island","Robbery",32,28,31,10,10,35
"Rhode Island","Aggravated assault",50,69,19,2,4,19
"Rhode Island","Burglary",30,34,17,13,1,30
"Rhode Island","Larceny",106,214,97,112,133,105
"Rhode Island","Other assaults",266,343,64,63,54,86
"Rhode Island","Arson",1,3,2,1,2,1
"Rhode Island","Forgery and counterfeiting",5,7,0,0,0,0
"Rhode Island","Fraud",6,9,2,2,2,3
"Rhode Island","Vandalism",61,79,17,35,11,43
"Rhode Island","Weapons",49,40,21,23,3,51
"Rhode Island","Prostitution",6,35,0,0,0,0
"Rhode Island","Sex offenses",3,3,0,0,0,0
"Rhode Island","Total Drug Violations",455,570,43,34,7,79
"Rhode Island","Sale (subtotal)",153,188,2,9,1,11
"Rhode Island","Sale-Opiates",111,137,1,4,1,4
"Rhode Island","Sale-Marijuana",39,41,1,5,0,7
"Rhode Island","Possession (subtotal)",299,382,40,25,6,67
"Rhode Island","Possession-Opiates",105,147,10,0,1,9
"Rhode Island","Possession-Marijuana",187,204,29,25,5,56
"Rhode Island","Possession-Other drugs",7,26,1,0,0,2
"Rhode Island","Liquor",4,109,0,0,0,0
"Rhode Island","Disorderly conduct",124,157,113,84,83,129
"Rhode Island","All other non-traffic offenses",751,791,36,33,12,64
"Rhode Island","Murder and manslaughter",6,1,0,0,0,0
"Rhode Island","Embezzlement",2,4,0,0,0,0
"Rhode Island","Stolen property",16,12,2,1,0,3
"Rhode Island","Motor vehicle theft",3,1,3,3,1,6
"Rhode Island","Sale-Other drugs",3,8,0,0,0,0
"Rhode Island","Possession-Synthetic narcotics",0,5,0,0,0,0
"Rhode Island","Rape",0,5,0,0,0,0
"Rhode Island","Sale-Synthetic narcotics",0,2,0,0,0,0
"Rhode Island","Vagrancy",1,0,0,0,0,0
