"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"California","Murder and manslaughter",2,32,0,0,0,0
"California","Rape",4,33,0,4,0,4
"California","Robbery",61,199,23,125,30,125
"California","Aggravated assault",189,1601,20,187,42,173
"California","Burglary",63,440,14,117,26,108
"California","Larceny",156,1812,79,1085,636,575
"California","Motor vehicle theft",17,216,14,139,32,124
"California","Other assaults",219,1371,104,773,274,620
"California","Arson",2,7,3,25,4,24
"California","Forgery and counterfeiting",36,118,1,7,3,5
"California","Fraud",38,152,3,21,8,16
"California","Embezzlement",4,40,0,1,0,1
"California","Stolen property",21,182,5,59,12,52
"California","Vandalism",21,265,32,466,53,457
"California","Weapons",40,464,21,409,46,398
"California","Prostitution",118,220,10,4,13,1
"California","Sex offenses",35,260,13,111,24,104
"California","Total Drug Violations",559,3878,55,794,141,743
"California","Sale (subtotal)",91,611,7,121,17,116
"California","Sale-Opiates",37,160,1,6,1,7
"California","Sale-Marijuana",31,190,6,91,11,89
"California","Sale-Other drugs",23,261,0,24,5,20
"California","Possession (subtotal)",468,3267,48,673,124,627
"California","Possession-Opiates",185,1405,2,63,17,49
"California","Possession-Marijuana",122,623,38,545,96,510
"California","Possession-Other drugs",161,1239,8,65,11,68
"California","Gambling (total)",0,1,1,0,0,1
"California","All other gambling",0,1,1,0,0,1
"California","DUI",83,1732,1,27,5,24
"California","Liquor",8,110,1,134,53,88
"California","Drunkenness",185,1821,7,165,41,134
"California","Disorderly conduct",21,127,64,658,287,451
"California","Vagrancy",2,15,2,1,0,3
"California","All other non-traffic offenses",585,3617,63,1264,435,925
"California","Curfew and Loitering",0,0,3,14,3,14
"California","Manslaughter by negligence",0,9,0,0,0,0
"California","Family offenses",0,3,0,0,0,0
"California","Runaways",0,0,0,2,2,0
