"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Minnesota","Unclassified Arrest",0,0,0,0,0,0
"Minnesota","Murder and manslaughter",6,2,0,1,0,1
"Minnesota","Rape",34,19,1,1,0,3
"Minnesota","Robbery",176,19,78,3,9,83
"Minnesota","Aggravated assault",457,202,67,4,23,57
"Minnesota","Burglary",171,69,64,11,4,74
"Minnesota","Larceny",809,374,245,45,138,185
"Minnesota","Motor vehicle theft",103,31,30,1,1,39
"Minnesota","Other assaults",1068,524,239,36,81,219
"Minnesota","Arson",3,3,1,0,0,1
"Minnesota","Forgery and counterfeiting",110,38,3,1,3,1
"Minnesota","Fraud",22,23,5,1,0,6
"Minnesota","Stolen property",143,40,26,5,5,33
"Minnesota","Vandalism",258,162,118,24,31,132
"Minnesota","Weapons",341,73,116,16,14,134
"Minnesota","Prostitution",513,208,19,7,11,16
"Minnesota","Sex offenses",33,33,8,2,1,9
"Minnesota","Total Drug Violations",1711,495,123,45,20,169
"Minnesota","Sale (subtotal)",47,7,0,0,0,0
"Minnesota","Sale-Opiates",22,5,0,0,0,0
"Minnesota","Sale-Marijuana",10,0,0,0,0,0
"Minnesota","Sale-Synthetic narcotics",2,1,0,0,0,0
"Minnesota","Sale-Other drugs",13,1,0,0,0,0
"Minnesota","Possession (subtotal)",1664,488,123,45,20,169
"Minnesota","Possession-Opiates",644,130,15,0,1,14
"Minnesota","Possession-Marijuana",746,231,92,42,15,138
"Minnesota","Possession-Synthetic narcotics",13,44,0,0,0,0
"Minnesota","Possession-Other drugs",261,83,16,3,4,17
"Minnesota","Family offenses",16,9,0,0,0,0
"Minnesota","DUI",277,602,1,2,1,2
"Minnesota","Liquor",1321,915,57,68,69,118
"Minnesota","Disorderly conduct",1164,584,271,26,121,184
"Minnesota","Vagrancy",233,82,2,1,0,3
"Minnesota","All other non-traffic offenses",4068,1141,498,72,109,548
"Minnesota","Curfew and Loitering",0,0,1267,182,567,1135
"Minnesota","Runaways",0,0,404,66,371,187
