#{"white_adult"=>0.6714010614240417, "white_juvenile"=>0.0, "black_adult"=>0.0, "black_juvenile"=>0.0, "male_juvenile"=>0.0, "female_juvenile"=>0.0}
Year,White Adult,Black Adult,White Juvenile,Black Juvenile,Male Juvenile,Female Juvenile
2006,0.8598932872430531,0.0,0.0,0.0,0.0,0.0
2009,2.9766081125327957,0.0,0.0,0.0,0.0,0.0
2011,0.8363406750105589,0.0,0.0,0.0,0.0,0.0
