#{"white_adult"=>9.255761090391655, "white_juvenile"=>1.9238842334727246, "black_adult"=>24.081017367436267, "black_juvenile"=>8.4428510376438, "male_juvenile"=>4.3641120015538695, "female_juvenile"=>4.260417365977598}
Year,White Adult,Black Adult,White Juvenile,Black Juvenile,Male Juvenile,Female Juvenile
2005,10.518989324384314,30.23724795266124,3.5832147886440757,10.00853669306173,5.2699996486666905,6.780273923066492
2006,10.95541758546102,26.835147980683185,2.8077564271299464,14.028410581081163,7.292225201072386,6.952394636459284
2007,10.103759157337887,32.78899890184641,2.0332917638128287,14.408723617627055,7.723233632108057,5.519443300457265
2008,6.74245182518171,19.543671467643346,2.0990323460884532,6.733676954908851,4.751106791923118,2.75635224344103
2009,9.054630430504265,22.157545500573207,1.368508565152982,9.51782688976453,3.0487008179228767,5.447562669668879
2010,8.686108396138497,20.031797843313388,0.6746955436359343,2.98593029644316,1.6795854783039548,1.3290331726679898
2011,8.965141279369883,18.301553448335024,1.022174369318414,0.652835263549596,0.8556918482516076,0.9392272977021805
