#{"white_adult"=>0.10659968100637679, "white_juvenile"=>0.0, "black_adult"=>0.0, "black_juvenile"=>0.0, "male_juvenile"=>0.0, "female_juvenile"=>0.0}
Year,White Adult,Black Adult,White Juvenile,Black Juvenile,Male Juvenile,Female Juvenile
2005,0.2605270288108157,0.0,0.0,0.0,0.0,0.0
2006,0.08414469858948243,0.0,0.0,0.0,0.0,0.0
2008,0.16581561800724448,0.0,0.0,0.0,0.0,0.0
2009,0.1654987968237471,0.0,0.0,0.0,0.0,0.0
2011,0.08005411658280998,0.0,0.0,0.0,0.0,0.0
