"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Kansas","Runaways",0,0,305,1209,877,672
"Kansas","Other assaults",1838,7502,390,1319,559,1172
"Kansas","Total Drug Violations",1547,5199,207,990,238,975
"Kansas","Sale (subtotal)",288,868,17,107,34,92
"Kansas","Sale-Other drugs",21,353,1,14,9,8
"Kansas","Possession (subtotal)",1257,4326,190,879,204,879
"Kansas","Possession-Other drugs",96,1062,10,90,30,72
"Kansas","Liquor",376,5894,72,1383,548,927
"Kansas","All other non-traffic offenses",4265,15116,212,1093,308,1021
"Kansas","Larceny",661,2748,458,1234,818,913
"Kansas","Motor vehicle theft",82,280,19,74,17,79
"Kansas","Vandalism",225,1165,101,458,72,496
"Kansas","Disorderly conduct",554,2606,201,523,241,502
"Kansas","Burglary",164,635,69,264,28,309
"Kansas","Fraud",100,1195,4,20,11,13
"Kansas","Stolen property",45,252,11,29,7,36
"Kansas","DUI",943,12220,5,261,58,213
"Kansas","Possession-Marijuana",759,2636,162,746,156,762
"Kansas","Aggravated assault",430,1248,51,202,44,223
"Kansas","Sale-Opiates",158,133,7,13,6,14
"Kansas","",0,0,0,0,0,0
"Kansas","Weapons",219,419,44,117,8,157
"Kansas","Family offenses",14,215,2,18,8,12
"Kansas","Drunkenness",26,281,0,2,0,2
"Kansas","Embezzlement",16,129,6,22,11,18
"Kansas","Possession-Opiates",386,530,18,29,13,35
"Kansas","Robbery",136,116,29,23,5,47
"Kansas","Forgery and counterfeiting",80,391,3,8,2,9
"Kansas","Sex offenses",20,203,19,64,13,71
"Kansas","Rape",28,121,5,36,2,39
"Kansas","Sale-Marijuana",107,364,9,76,17,68
"Kansas","Sale-Synthetic narcotics",2,18,0,4,2,2
"Kansas","Murder and manslaughter",17,33,2,6,1,7
"Kansas","Arson",3,44,8,36,3,41
"Kansas","Possession-Synthetic narcotics",16,98,0,14,5,10
"Kansas","Manslaughter by negligence",1,2,0,0,0,0
"Kansas","Prostitution",67,169,0,1,1,0
