"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Ohio","Larceny",5967,15959,2188,4119,2788,3614
"Ohio","Other assaults",8359,19252,2726,4146,2432,4572
"Ohio","Fraud",966,2508,67,111,61,121
"Ohio","DUI",1926,18268,21,199,60,167
"Ohio","Disorderly conduct",3828,14819,1499,2119,1245,2460
"Ohio","All other non-traffic offenses",18305,41017,3277,7033,3596,6890
"Ohio","Liquor",1515,9943,198,2582,1015,1825
"Ohio","Vandalism",680,2351,455,1508,298,1692
"Ohio","Weapons",1334,1199,269,307,73,511
"Ohio","Sex offenses",212,702,66,172,16,227
"Ohio","Total Drug Violations",13333,19875,1108,2242,569,2829
"Ohio","Possession (subtotal)",11030,16923,960,1944,493,2446
"Ohio","Possession-Opiates",5141,4074,318,82,41,362
"Ohio","Possession-Marijuana",4789,9739,569,1532,355,1777
"Ohio","Possession-Other drugs",960,2326,63,264,78,249
"Ohio","Burglary",1855,3518,626,938,143,1443
"Ohio","Runaways",0,0,285,692,530,459
"Ohio","",0,0,0,0,0,0
"Ohio","Motor vehicle theft",569,666,330,162,77,425
"Ohio","Arson",55,113,42,111,17,141
"Ohio","Possession-Synthetic narcotics",140,784,10,66,19,58
"Ohio","Aggravated assault",1571,1704,279,234,134,394
"Ohio","Forgery and counterfeiting",613,934,30,22,12,41
"Ohio","Stolen property",1244,2226,433,435,141,743
"Ohio","Robbery",1505,1136,564,119,58,631
"Ohio","Sale (subtotal)",2137,1862,143,212,57,311
"Ohio","Sale-Opiates",1384,777,66,39,13,95
"Ohio","Curfew and Loitering",0,0,520,1384,597,1356
"Ohio","Prostitution",867,1878,3,6,7,2
"Ohio","Family offenses",1358,5565,223,671,358,557
"Ohio","Drunkenness",1098,3980,5,80,20,68
"Ohio","Sale-Other drugs",182,365,14,42,11,45
"Ohio","Rape",198,270,68,73,3,139
"Ohio","Sale-Marijuana",552,599,60,103,23,150
"Ohio","Gambling (total)",22,32,6,1,1,6
"Ohio","Bookmaking (horse and sports)",1,0,0,0,0,0
"Ohio","Number and lottery",1,0,0,0,0,0
"Ohio","All other gambling",6,21,0,0,0,0
"Ohio","Vagrancy",21,21,3,8,2,9
"Ohio","Sale-Synthetic narcotics",19,121,3,28,10,21
"Ohio","Murder and manslaughter",111,78,25,9,5,30
"Ohio","Embezzlement",8,26,0,4,1,3
"Ohio","Suspicion",16,40,4,15,9,10
"Ohio","Manslaughter by negligence",1,10,0,0,0,0
