"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Alabama","",0,0,0,0,0,0
"Alabama","Murder and manslaughter",206,94,34,1,3,32
"Alabama","Manslaughter by negligence",9,16,0,2,0,2
"Alabama","Rape",153,140,19,7,2,24
"Alabama","Robbery",1062,387,283,23,18,289
"Alabama","Aggravated assault",2074,1393,229,99,80,249
"Alabama","Burglary",1307,1492,403,169,25,548
"Alabama","Larceny",6065,7906,1302,906,1092,1129
"Alabama","Motor vehicle theft",429,506,77,54,22,109
"Alabama","Other assaults",12087,10898,1328,624,720,1238
"Alabama","Arson",38,55,6,8,1,13
"Alabama","Forgery and counterfeiting",710,1141,13,20,12,21
"Alabama","Fraud",2944,4802,37,20,18,39
"Alabama","Stolen property",1015,1022,145,56,25,182
"Alabama","Vandalism",951,811,159,104,53,212
"Alabama","Weapons",921,363,152,26,20,159
"Alabama","Sex offenses",167,387,31,17,8,40
"Alabama","Total Drug Violations",9428,6868,548,416,137,830
"Alabama","Sale (subtotal)",784,509,9,13,5,17
"Alabama","Sale-Marijuana",65,63,1,2,1,2
"Alabama","Sale-Other drugs",86,261,0,5,2,3
"Alabama","Possession (subtotal)",8644,6358,539,403,132,813
"Alabama","Possession-Opiates",2964,1562,107,21,18,110
"Alabama","Possession-Marijuana",5316,3423,424,333,101,658
"Alabama","Possession-Synthetic narcotics",212,773,4,30,8,26
"Alabama","Family offenses",418,616,5,12,12,6
"Alabama","DUI",2661,10020,5,80,15,70
"Alabama","Liquor",934,4276,75,722,255,544
"Alabama","Drunkenness",2443,7988,22,68,10,82
"Alabama","Disorderly conduct",1764,1467,1495,268,783,985
"Alabama","Vagrancy",199,201,16,5,4,17
"Alabama","All other non-traffic offenses",35474,39988,846,868,471,1246
"Alabama","Runaways",0,0,286,207,302,195
"Alabama","Prostitution",86,95,1,0,1,0
"Alabama","Sale-Opiates",540,112,5,4,1,8
"Alabama","Gambling (total)",28,22,3,0,0,3
"Alabama","All other gambling",21,22,3,0,0,3
"Alabama","Curfew and Loitering",0,0,19,36,18,37
"Alabama","Embezzlement",37,23,0,1,1,0
"Alabama","Sale-Synthetic narcotics",93,73,3,2,1,4
"Alabama","Possession-Other drugs",152,600,4,19,5,19
"Alabama","Suspicion",0,1,0,0,0,0
"Alabama","Number and lottery",7,0,0,0,0,0
