"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Alaska","Murder and manslaughter",3,17,1,1,0,6
"Alaska","Rape",11,21,0,1,0,9
"Alaska","Robbery",36,57,7,8,1,23
"Alaska","Aggravated assault",131,658,19,65,26,117
"Alaska","Burglary",25,165,13,60,24,129
"Alaska","Larceny",208,1509,101,668,385,654
"Alaska","Motor vehicle theft",30,161,11,35,23,68
"Alaska","Other assaults",319,1711,54,207,150,260
"Alaska","Forgery and counterfeiting",9,93,1,5,4,5
"Alaska","Vandalism",47,390,31,130,43,216
"Alaska","Weapons",39,250,7,34,5,53
"Alaska","Prostitution",29,166,2,1,2,1
"Alaska","Sex offenses",2,68,1,20,0,33
"Alaska","Total Drug Violations",175,995,19,196,65,207
"Alaska","Sale (subtotal)",21,194,4,27,8,28
"Alaska","Sale-Opiates",8,71,1,11,4,9
"Alaska","Sale-Synthetic narcotics",5,19,1,1,0,2
"Alaska","Possession (subtotal)",154,801,15,169,57,179
"Alaska","Possession-Opiates",52,179,2,10,7,9
"Alaska","Possession-Marijuana",47,495,5,112,33,114
"Alaska","Possession-Synthetic narcotics",50,73,2,3,1,5
"Alaska","Possession-Other drugs",5,54,6,44,16,51
"Alaska","Family offenses",23,149,0,4,3,3
"Alaska","DUI",246,3816,5,68,23,71
"Alaska","Liquor",39,695,12,173,147,154
"Alaska","Disorderly conduct",66,418,8,53,13,75
"Alaska","All other non-traffic offenses",1422,9293,58,465,232,516
"Alaska","Fraud",16,110,1,5,1,6
"Alaska","Sale-Marijuana",5,61,2,10,3,11
"Alaska","Arson",1,7,2,4,0,7
"Alaska","Manslaughter by negligence",0,2,0,0,0,1
"Alaska","Embezzlement",0,7,0,1,0,1
"Alaska","Vagrancy",0,3,0,0,0,0
"Alaska","Drunkenness",0,21,1,7,15,16
"Alaska","Runaways",0,0,18,186,245,145
"Alaska","",0,0,0,0,0,0
"Alaska","Stolen property",1,11,0,2,0,2
"Alaska","Curfew and Loitering",0,0,0,3,6,5
"Alaska","Sale-Other drugs",3,43,0,5,1,6
"Alaska","Suspicion",0,0,0,0,0,0
"Alaska","Gambling (total)",0,8,0,0,0,0
"Alaska","Bookmaking (horse and sports)",0,8,0,0,0,0
