"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Iowa","Aggravated assault",739,2237,213,423,172,479
"Iowa","All other non-traffic offenses",4956,23440,492,2270,709,2119
"Iowa","Total Drug Violations",1758,6125,241,1069,262,1078
"Iowa","Possession (subtotal)",1550,5468,227,977,234,997
"Iowa","Possession-Marijuana",1085,3960,199,882,199,905
"Iowa","DUI",808,12941,11,236,80,173
"Iowa","Liquor",257,6537,89,2162,1010,1285
"Iowa","Fraud",92,911,14,40,19,36
"Iowa","Larceny",1348,5349,1016,3156,1978,2326
"Iowa","Drunkenness",1219,10035,33,347,131,277
"Iowa","Family offenses",188,658,0,10,4,6
"Iowa","Other assaults",1671,6222,806,1861,866,1866
"Iowa","Sale (subtotal)",183,511,12,64,20,59
"Iowa","Sale-Other drugs",16,178,1,13,5,9
"Iowa","Possession-Other drugs",63,1090,5,65,24,49
"Iowa","Motor vehicle theft",62,267,97,166,58,208
"Iowa","Sale-Marijuana",73,249,6,44,8,45
"Iowa","Burglary",244,1112,206,626,73,777
"Iowa","Disorderly conduct",882,3214,933,1629,938,1697
"Iowa","",0,0,0,0,0,0
"Iowa","Vandalism",243,1398,257,1463,208,1562
"Iowa","Weapons",77,291,28,99,13,120
"Iowa","Sex offenses",16,143,5,52,3,57
"Iowa","Forgery and counterfeiting",153,528,8,39,25,22
"Iowa","Sale-Opiates",93,77,5,3,3,5
"Iowa","Runaways",0,0,122,561,348,346
"Iowa","Curfew and Loitering",0,0,139,848,343,658
"Iowa","Rape",15,76,6,26,1,31
"Iowa","Possession-Synthetic narcotics",15,98,2,20,7,16
"Iowa","Possession-Opiates",387,320,21,10,4,27
"Iowa","Robbery",131,152,56,41,16,82
"Iowa","Arson",5,54,16,68,11,77
"Iowa","Gambling (total)",5,6,2,0,0,2
"Iowa","Prostitution",34,111,1,1,0,2
"Iowa","Murder and manslaughter",8,10,1,1,1,1
"Iowa","Embezzlement",15,78,0,6,2,4
"Iowa","Stolen property",43,144,24,49,18,58
"Iowa","Vagrancy",14,12,0,0,0,0
"Iowa","Sale-Synthetic narcotics",1,7,0,4,4,0
"Iowa","Manslaughter by negligence",1,3,0,0,0,0
