"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Maine","Larceny",154,4318,67,1444,613,910
"Maine","Motor vehicle theft",10,189,0,85,15,71
"Maine","Other assaults",331,5898,43,822,266,604
"Maine","Forgery and counterfeiting",17,319,1,10,3,8
"Maine","Weapons",26,328,3,57,3,57
"Maine","DUI",139,7730,0,118,36,84
"Maine","Liquor",78,3262,23,1080,382,729
"Maine","All other non-traffic offenses",832,15556,50,1251,312,1016
"Maine","Fraud",25,815,1,20,12,9
"Maine","Burglary",27,874,11,378,35,357
"Maine","Vandalism",31,1000,14,475,64,428
"Maine","Total Drug Violations",210,4913,9,563,108,466
"Maine","Possession (subtotal)",121,3830,7,466,87,388
"Maine","Possession-Marijuana",50,2331,5,409,66,350
"Maine","Rape",7,56,1,7,0,8
"Maine","Aggravated assault",25,375,2,56,16,42
"Maine","Possession-Other drugs",9,599,0,39,13,26
"Maine","Disorderly conduct",97,1579,12,157,48,122
"Maine","Sale (subtotal)",88,1081,2,96,20,78
"Maine","Sale-Marijuana",7,375,0,57,12,45
"Maine","Family offenses",4,127,0,5,3,2
"Maine","Sex offenses",5,187,2,61,0,63
"Maine","Possession-Opiates",56,592,1,10,3,8
"Maine","Stolen property",9,144,2,38,10,30
"Maine","Robbery",5,141,3,17,5,16
"Maine","Sale-Opiates",77,351,1,0,0,1
"Maine","Arson",1,39,0,29,3,27
"Maine","Possession-Synthetic narcotics",6,308,1,8,5,4
"Maine","Embezzlement",1,49,0,6,2,5
"Maine","Prostitution",4,36,0,1,0,1
"Maine","Curfew and Loitering",0,0,8,48,19,38
"Maine","Sale-Synthetic narcotics",1,118,0,2,1,1
"Maine","Sale-Other drugs",3,237,1,37,7,31
"Maine","Murder and manslaughter",0,20,0,0,0,0
"Maine","",0,0,0,0,0,0
"Maine","Drunkenness",0,57,0,8,3,5
"Maine","Runaways",0,0,5,97,55,49
"Maine","Gambling (total)",0,2,0,0,0,0
"Maine","Number and lottery",0,2,0,0,0,0
