"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"California","Robbery",5339,9119,3314,3464,910,5965
"California","Aggravated assault",17551,71200,2493,7735,2223,8185
"California","Burglary",7942,31880,3202,10725,3065,11117
"California","Larceny",11441,49751,5203,20977,12075,14719
"California","Motor vehicle theft",3408,14586,952,3628,887,3745
"California","Other assaults",13163,54301,4707,17261,7175,15134
"California","Arson",113,575,96,775,81,816
"California","Forgery and counterfeiting",1876,7660,38,279,107,214
"California","Fraud",2311,7219,148,451,202,408
"California","Stolen property",2286,14219,727,2581,566,2792
"California","Vandalism",2683,15147,1555,15230,1790,15253
"California","Weapons",5151,18702,1174,7401,687,8028
"California","Prostitution",4994,7112,378,230,530,80
"California","Sex offenses",2657,10227,542,1717,310,1979
"California","Total Drug Violations",58038,208589,3133,18906,3522,18784
"California","Sale (subtotal)",14563,27772,902,2219,377,2787
"California","Sale-Opiates",8827,7171,425,388,160,657
"California","Sale-Marijuana",4662,8043,443,1486,156,1804
"California","Sale-Other drugs",1074,12558,34,346,61,327
"California","Possession (subtotal)",43475,180817,2231,16687,3145,15997
"California","Possession-Opiates",18885,61932,217,1737,531,1448
"California","Possession-Marijuana",9308,34717,1822,12646,1993,12646
"California","Possession-Other drugs",15282,84171,192,2302,621,1901
"California","DUI",14692,186431,46,1582,398,1238
"California","Liquor",1232,14275,272,5295,1629,4012
"California","Drunkenness",9576,98627,230,4336,1248,3416
"California","Disorderly conduct",754,3991,2734,9038,4342,7580
"California","Vagrancy",628,3065,56,253,41,270
"California","All other non-traffic offenses",61770,244029,5719,38109,10232,34279
"California","Family offenses",62,345,2,10,7,5
"California","Runaways",0,0,380,3754,2303,1888
"California","Rape",384,1496,62,174,3,237
"California","Embezzlement",426,1636,32,142,93,92
"California","Gambling (total)",96,511,63,15,5,73
"California","All other gambling",95,511,61,15,5,71
"California","Murder and manslaughter",453,1326,49,183,17,219
"California","Manslaughter by negligence",24,296,1,9,1,9
"California","Curfew and Loitering",0,0,3548,17435,6693,14442
"California","",0,0,0,0,0,0
"California","Bookmaking (horse and sports)",1,0,2,0,0,2
