"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Idaho","Rape",4,86,0,26,0,29
"Idaho","Aggravated assault",34,1041,5,172,29,160
"Idaho","Burglary",12,614,4,455,71,408
"Idaho","Larceny",60,2702,39,2279,950,1527
"Idaho","Motor vehicle theft",7,147,1,120,30,95
"Idaho","Other assaults",118,4945,32,1237,385,969
"Idaho","Forgery and counterfeiting",8,233,0,24,11,13
"Idaho","Fraud",9,434,1,59,34,34
"Idaho","Stolen property",3,190,0,53,11,45
"Idaho","Vandalism",13,754,8,662,98,625
"Idaho","Weapons",8,384,3,180,14,178
"Idaho","Sex offenses",5,259,0,111,8,107
"Idaho","Total Drug Violations",75,4701,13,884,234,718
"Idaho","Sale (subtotal)",18,520,0,54,17,38
"Idaho","Sale-Other drugs",9,285,0,22,8,14
"Idaho","Possession (subtotal)",54,4070,12,801,209,657
"Idaho","Possession-Marijuana",35,2452,11,612,137,532
"Idaho","Possession-Synthetic narcotics",1,60,0,32,16,18
"Idaho","Possession-Other drugs",12,1474,1,148,56,98
"Idaho","Family offenses",11,572,0,9,6,4
"Idaho","DUI",138,10413,6,250,62,222
"Idaho","Liquor",47,4030,18,1883,769,1325
"Idaho","Disorderly conduct",50,1793,14,573,192,467
"Idaho","All other non-traffic offenses",481,22956,59,3638,1240,2722
"Idaho","Curfew and Loitering",0,0,11,849,328,565
"Idaho","Runaways",0,0,65,1991,1279,846
"Idaho","Robbery",1,56,0,19,3,16
"Idaho","Sale-Opiates",5,45,0,3,1,2
"Idaho","Sale-Synthetic narcotics",0,7,0,6,4,3
"Idaho","Arson",0,44,1,72,7,70
"Idaho","Sale-Marijuana",4,183,0,23,4,19
"Idaho","Murder and manslaughter",1,29,0,4,0,4
"Idaho","Drunkenness",4,376,0,23,7,22
"Idaho","Embezzlement",1,100,0,21,7,14
"Idaho","Possession-Opiates",6,84,0,9,0,9
"Idaho","Prostitution",0,10,0,0,0,0
"Idaho","Vagrancy",1,11,0,0,0,0
"Idaho","",0,0,0,0,0,0
"Idaho","Manslaughter by negligence",0,3,0,1,0,1
"Idaho","Gambling (total)",0,1,0,0,0,0
