"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Kentucky","",0,0,0,0,0,0
"Kentucky","Manslaughter by negligence",1,3,0,0,0,0
"Kentucky","Robbery",356,211,158,39,20,177
"Kentucky","Aggravated assault",406,545,67,56,31,92
"Kentucky","Burglary",508,755,167,257,49,375
"Kentucky","Larceny",1681,3559,737,846,853,741
"Kentucky","Motor vehicle theft",53,90,70,37,11,96
"Kentucky","Other assaults",1026,1883,267,317,186,402
"Kentucky","Arson",0,10,1,5,1,5
"Kentucky","Forgery and counterfeiting",152,490,7,8,4,11
"Kentucky","Fraud",187,866,3,23,10,16
"Kentucky","Stolen property",270,437,147,99,32,214
"Kentucky","Vandalism",111,346,101,204,41,264
"Kentucky","Weapons",258,209,74,46,8,112
"Kentucky","Sex offenses",8,58,7,10,0,17
"Kentucky","Total Drug Violations",4874,6381,554,718,171,1108
"Kentucky","Sale (subtotal)",818,636,142,83,19,206
"Kentucky","Sale-Opiates",369,98,62,4,2,64
"Kentucky","Sale-Marijuana",355,267,67,54,6,115
"Kentucky","Sale-Other drugs",75,228,13,18,6,25
"Kentucky","Possession (subtotal)",4052,5728,412,635,152,902
"Kentucky","Possession-Opiates",686,748,66,10,11,65
"Kentucky","Possession-Marijuana",2821,3641,288,518,102,711
"Kentucky","Possession-Synthetic narcotics",131,393,14,40,15,39
"Kentucky","Family offenses",386,615,1,15,5,11
"Kentucky","DUI",555,3500,3,30,9,25
"Kentucky","Liquor",419,542,8,95,26,77
"Kentucky","Drunkenness",861,4013,21,109,37,94
"Kentucky","Disorderly conduct",476,738,231,209,154,288
"Kentucky","All other non-traffic offenses",9583,14465,835,768,397,1207
"Kentucky","Runaways",0,0,34,104,60,80
"Kentucky","Rape",11,24,2,4,0,7
"Kentucky","Murder and manslaughter",17,20,2,0,0,2
"Kentucky","Curfew and Loitering",0,0,45,123,33,137
"Kentucky","Embezzlement",5,12,0,0,0,0
"Kentucky","Prostitution",246,510,0,1,1,0
"Kentucky","Possession-Other drugs",414,946,44,67,24,87
"Kentucky","Vagrancy",336,274,0,0,0,0
"Kentucky","Sale-Synthetic narcotics",19,43,0,7,5,2
"Kentucky","Gambling (total)",3,5,0,0,0,0
"Kentucky","Bookmaking (horse and sports)",1,1,0,0,0,0
"Kentucky","All other gambling",2,4,0,0,0,0
