"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Tennessee","Murder and manslaughter",99,3,16,0,0,16
"Tennessee","Robbery",517,50,194,5,10,189
"Tennessee","Aggravated assault",928,137,220,18,83,155
"Tennessee","Burglary",770,109,376,27,33,374
"Tennessee","Larceny",2453,672,719,134,349,509
"Tennessee","Motor vehicle theft",365,73,79,10,10,80
"Tennessee","Other assaults",2662,479,1967,75,885,1174
"Tennessee","Forgery and counterfeiting",416,54,20,1,3,19
"Tennessee","Fraud",132,22,13,1,3,11
"Tennessee","Embezzlement",54,6,2,0,2,0
"Tennessee","Stolen property",87,20,18,2,4,16
"Tennessee","Vandalism",237,45,239,26,48,218
"Tennessee","Weapons",605,63,273,19,60,234
"Tennessee","Prostitution",965,411,11,4,11,5
"Tennessee","Sex offenses",28,7,11,0,1,10
"Tennessee","Total Drug Violations",3387,410,484,48,46,488
"Tennessee","Sale (subtotal)",1280,124,119,9,10,118
"Tennessee","Sale-Opiates",728,53,30,0,0,30
"Tennessee","Sale-Marijuana",448,29,85,5,8,82
"Tennessee","Sale-Other drugs",91,35,3,4,2,5
"Tennessee","Possession (subtotal)",2055,277,359,38,35,364
"Tennessee","Possession-Opiates",605,80,27,1,2,27
"Tennessee","Possession-Marijuana",1305,126,313,31,29,316
"Tennessee","Possession-Synthetic narcotics",25,11,3,0,2,1
"Tennessee","Possession-Other drugs",120,60,16,6,2,20
"Tennessee","Gambling (total)",93,11,32,0,0,32
"Tennessee","DUI",437,449,2,6,1,7
"Tennessee","Liquor",628,194,10,40,15,35
"Tennessee","Drunkenness",628,506,102,16,19,100
"Tennessee","Disorderly conduct",2101,504,2003,62,968,1111
"Tennessee","All other non-traffic offenses",3789,809,650,55,124,588
"Tennessee","Curfew and Loitering",0,0,309,40,138,214
"Tennessee","Runaways",0,0,93,13,79,31
"Tennessee","Rape",45,3,10,0,0,10
"Tennessee","Arson",12,1,24,1,4,21
"Tennessee","Sale-Synthetic narcotics",13,7,1,0,0,1
"Tennessee","Family offenses",1,0,0,0,0,0
"Tennessee","Manslaughter by negligence",1,0,0,0,0,0
