"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Texas","Murder and manslaughter",7,55,1,2,0,3
"Texas","Manslaughter by negligence",2,22,0,0,0,0
"Texas","Rape",4,15,0,0,0,0
"Texas","Robbery",87,439,11,46,3,54
"Texas","Aggravated assault",157,741,4,44,13,35
"Texas","Burglary",112,647,26,96,8,114
"Texas","Larceny",883,5592,63,670,339,395
"Texas","Motor vehicle theft",121,514,12,40,8,44
"Texas","Other assaults",1313,7148,62,443,191,314
"Texas","Arson",8,29,0,1,0,1
"Texas","Forgery and counterfeiting",66,283,2,1,0,3
"Texas","Fraud",34,143,1,11,4,8
"Texas","Vandalism",97,679,11,184,14,181
"Texas","Weapons",223,1037,13,70,3,81
"Texas","Prostitution",66,450,0,1,1,0
"Texas","Sex offenses",64,420,2,11,1,12
"Texas","Total Drug Violations",2596,11365,88,750,115,723
"Texas","Sale (subtotal)",1482,6208,29,159,28,160
"Texas","Sale-Marijuana",15,42,0,3,0,3
"Texas","Sale-Synthetic narcotics",1466,6150,29,155,28,156
"Texas","Sale-Other drugs",1,16,0,1,0,1
"Texas","Possession (subtotal)",1114,5157,59,591,87,563
"Texas","Possession-Marijuana",1107,5098,59,589,86,562
"Texas","Possession-Other drugs",7,59,0,2,1,1
"Texas","Gambling (total)",1,10,0,0,0,0
"Texas","Number and lottery",1,9,0,0,0,0
"Texas","Family offenses",38,283,0,2,0,2
"Texas","DUI",718,7594,0,17,3,14
"Texas","Liquor",17,171,1,3,0,4
"Texas","Drunkenness",248,3386,0,5,2,3
"Texas","Disorderly conduct",59,398,5,33,14,24
"Texas","All other non-traffic offenses",1297,5373,70,365,96,340
"Texas","Curfew and Loitering",0,0,204,1811,629,1387
"Texas","Runaways",0,0,4,24,14,14
"Texas","Bookmaking (horse and sports)",0,1,0,0,0,0
