"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"New York","Murder and manslaughter",46,11,14,3,0,17
"New York","Rape",33,13,5,1,0,6
"New York","Robbery",264,82,134,10,7,140
"New York","Aggravated assault",564,303,104,35,37,102
"New York","Burglary",340,173,59,29,2,86
"New York","Larceny",599,557,66,41,40,67
"New York","Motor vehicle theft",239,87,72,17,9,81
"New York","Other assaults",1068,683,128,45,60,113
"New York","Arson",18,22,11,5,3,13
"New York","Forgery and counterfeiting",65,31,3,1,1,3
"New York","Fraud",289,131,35,7,14,28
"New York","Stolen property",153,86,17,8,1,24
"New York","Vandalism",361,220,56,48,35,69
"New York","Weapons",231,47,61,12,6,67
"New York","Prostitution",127,92,1,1,2,0
"New York","Sex offenses",88,84,11,4,1,14
"New York","Total Drug Violations",2647,1343,262,75,36,301
"New York","Sale (subtotal)",67,24,5,1,0,6
"New York","Sale-Marijuana",39,5,4,1,0,5
"New York","Sale-Other drugs",28,19,0,0,0,0
"New York","Possession (subtotal)",2580,1319,257,74,36,295
"New York","Possession-Opiates",201,40,34,2,3,33
"New York","Possession-Marijuana",1326,420,175,53,23,205
"New York","Possession-Other drugs",1050,858,48,19,10,57
"New York","Gambling (total)",14,0,2,0,0,2
"New York","All other gambling",14,0,2,0,0,2
"New York","Family offenses",15,12,0,0,0,0
"New York","DUI",99,162,1,0,0,1
"New York","Disorderly conduct",162,147,29,12,11,30
"New York","Vagrancy",41,19,2,0,0,2
"New York","All other non-traffic offenses",1076,717,104,35,28,112
"New York","Sale-Opiates",0,0,1,0,0,1
"New York","Liquor",1,5,0,1,0,1
"New York","Embezzlement",0,2,0,0,0,0
"New York","Possession-Synthetic narcotics",3,1,0,0,0,0
