"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"California","",0,0,0,0,0,0
"California","Murder and manslaughter",11,15,0,2,0,2
"California","Rape",20,11,0,1,0,1
"California","Robbery",310,193,211,83,59,235
"California","Aggravated assault",907,1504,92,87,52,127
"California","Burglary",553,616,89,56,33,112
"California","Larceny",623,1057,136,109,151,96
"California","Motor vehicle theft",211,255,52,37,15,74
"California","Other assaults",492,801,74,35,35,74
"California","Arson",9,17,1,0,0,1
"California","Forgery and counterfeiting",82,85,0,2,2,0
"California","Fraud",43,44,0,1,0,1
"California","Embezzlement",5,16,1,0,1,0
"California","Stolen property",108,160,19,6,4,21
"California","Vandalism",90,298,21,42,9,54
"California","Weapons",155,171,35,42,5,72
"California","Prostitution",243,534,6,8,13,1
"California","Sex offenses",82,128,6,4,3,7
"California","Total Drug Violations",3920,3708,93,83,38,138
"California","Sale (subtotal)",1754,1334,71,63,33,101
"California","Sale-Opiates",1400,769,54,48,29,73
"California","Sale-Marijuana",301,365,17,13,4,26
"California","Sale-Other drugs",53,200,0,2,0,2
"California","Possession (subtotal)",2166,2374,22,20,5,37
"California","Possession-Opiates",1127,830,6,9,1,14
"California","Possession-Marijuana",119,166,13,6,2,17
"California","Possession-Other drugs",920,1378,3,5,2,6
"California","Gambling (total)",1,17,0,0,0,0
"California","All other gambling",1,17,0,0,0,0
"California","DUI",58,384,0,1,0,1
"California","Liquor",55,124,0,6,0,6
"California","Drunkenness",216,903,0,0,0,0
"California","Disorderly conduct",9,34,3,1,1,3
"California","Vagrancy",46,71,0,1,1,0
"California","All other non-traffic offenses",3604,4045,467,475,246,698
"California","Manslaughter by negligence",1,3,0,0,0,0
"California","Family offenses",2,1,0,0,0,0
"California","Runaways",0,0,1,0,1,0
