"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Idaho","Aggravated assault",33,1080,5,158,27,142
"Idaho","Burglary",11,637,8,343,39,332
"Idaho","Larceny",66,3387,36,2189,1004,1415
"Idaho","Motor vehicle theft",3,97,2,82,41,49
"Idaho","Other assaults",115,4510,38,1019,316,816
"Idaho","Forgery and counterfeiting",4,168,1,12,4,9
"Idaho","Stolen property",4,114,3,46,3,48
"Idaho","Vandalism",14,699,3,511,81,465
"Idaho","Weapons",2,405,2,127,11,128
"Idaho","Sex offenses",4,245,1,81,6,80
"Idaho","Total Drug Violations",99,4667,10,776,154,674
"Idaho","Sale (subtotal)",19,741,1,79,17,67
"Idaho","Sale-Marijuana",11,289,1,30,8,25
"Idaho","Sale-Other drugs",4,358,0,36,8,30
"Idaho","Possession (subtotal)",76,3807,9,672,134,579
"Idaho","Possession-Marijuana",55,2473,8,493,83,441
"Idaho","Possession-Other drugs",19,1130,1,145,41,113
"Idaho","Family offenses",17,724,0,13,6,8
"Idaho","DUI",123,11049,1,169,52,128
"Idaho","Liquor",43,4235,16,1674,727,1117
"Idaho","Disorderly conduct",52,1951,4,510,154,411
"Idaho","All other non-traffic offenses",496,20859,43,3153,942,2466
"Idaho","Curfew and Loitering",0,0,5,502,199,337
"Idaho","Runaways",0,0,45,1322,759,684
"Idaho","Rape",4,86,0,27,0,27
"Idaho","Robbery",8,104,0,11,1,10
"Idaho","Fraud",13,428,1,35,16,22
"Idaho","Drunkenness",9,297,0,14,4,12
"Idaho","Embezzlement",2,76,0,7,3,4
"Idaho","Possession-Synthetic narcotics",2,114,0,31,9,23
"Idaho","Sale-Opiates",4,65,0,0,0,0
"Idaho","Sale-Synthetic narcotics",0,29,0,13,1,12
"Idaho","Possession-Opiates",0,90,0,3,1,2
"Idaho","Arson",0,20,0,55,8,52
"Idaho","Murder and manslaughter",0,13,0,2,0,2
"Idaho","Unclassified Arrest",0,0,0,0,0,0
"Idaho","Vagrancy",0,7,0,0,0,0
"Idaho","Prostitution",0,4,0,0,0,0
"Idaho","Manslaughter by negligence",0,4,0,0,0,0
