"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Delaware","Rape",42,40,7,16,1,22
"Delaware","Aggravated assault",824,856,174,128,70,232
"Delaware","Burglary",297,637,162,128,28,262
"Delaware","Larceny",1960,2792,746,539,666,626
"Delaware","Motor vehicle theft",34,53,22,19,10,31
"Delaware","Other assaults",3225,3924,860,591,515,943
"Delaware","Forgery and counterfeiting",289,309,4,1,2,3
"Delaware","Fraud",906,899,73,32,26,80
"Delaware","Embezzlement",111,121,1,3,0,4
"Delaware","Stolen property",164,179,50,33,9,74
"Delaware","Vandalism",328,524,121,214,44,292
"Delaware","Weapons",129,146,68,70,21,117
"Delaware","Total Drug Violations",2638,2452,294,373,81,589
"Delaware","Sale (subtotal)",1211,700,111,70,24,157
"Delaware","Sale-Opiates",740,231,51,7,4,54
"Delaware","Sale-Marijuana",382,270,52,36,9,79
"Delaware","Sale-Other drugs",57,117,7,17,8,16
"Delaware","Possession (subtotal)",1420,1747,183,303,57,432
"Delaware","Possession-Opiates",299,319,17,5,2,20
"Delaware","Possession-Marijuana",1036,1183,155,268,42,384
"Delaware","Possession-Other drugs",42,143,9,20,9,20
"Delaware","Family offenses",90,133,2,2,3,1
"Delaware","Liquor",371,1581,42,291,145,195
"Delaware","Drunkenness",177,477,1,14,2,13
"Delaware","Disorderly conduct",607,899,369,172,222,320
"Delaware","All other non-traffic offenses",2075,3111,296,280,127,456
"Delaware","Robbery",341,207,159,21,16,164
"Delaware","Arson",12,19,9,21,4,27
"Delaware","Sex offenses",33,86,25,28,4,49
"Delaware","DUI",45,185,0,0,0,0
"Delaware","Vagrancy",653,607,0,0,0,0
"Delaware","Possession-Synthetic narcotics",43,102,2,10,4,8
"Delaware","Sale-Synthetic narcotics",32,82,1,10,3,8
"Delaware","Curfew and Loitering",0,0,165,23,25,163
"Delaware","Gambling (total)",14,0,1,0,0,1
"Delaware","Manslaughter by negligence",2,0,0,0,0,0
"Delaware","Unclassified Arrest",0,0,0,0,0,0
"Delaware","Prostitution",22,45,0,0,0,0
"Delaware","Murder and manslaughter",22,6,3,0,0,3
