"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Ohio","Burglary",1805,3246,801,793,135,1480
"Ohio","Other assaults",10185,21106,3005,3867,2482,4498
"Ohio","Total Drug Violations",12497,19316,735,1951,431,2299
"Ohio","Possession (subtotal)",10484,16685,635,1739,379,2029
"Ohio","Possession-Opiates",3670,3297,136,88,20,205
"Ohio","Aggravated assault",1405,1650,212,194,109,309
"Ohio","Possession-Marijuana",5482,9681,417,1342,269,1516
"Ohio","Possession-Other drugs",1132,2630,70,235,62,250
"Ohio","Disorderly conduct",4226,14721,1300,1969,1168,2160
"Ohio","Vandalism",761,2612,470,1450,309,1651
"Ohio","All other non-traffic offenses",19567,42187,3380,5901,3274,6154
"Ohio","Stolen property",1026,2002,371,399,129,652
"Ohio","DUI",4653,34432,18,175,58,142
"Ohio","Larceny",7123,19331,2607,4318,3256,3769
"Ohio","Sex offenses",164,573,87,167,26,233
"Ohio","Unclassified Arrest",0,0,0,0,0,0
"Ohio","Motor vehicle theft",402,541,268,148,64,361
"Ohio","Robbery",1544,1041,654,106,78,689
"Ohio","Forgery and counterfeiting",583,882,30,29,19,42
"Ohio","Liquor",1753,9223,200,1905,802,1342
"Ohio","Weapons",1790,1373,319,274,82,525
"Ohio","Drunkenness",860,3078,8,62,21,49
"Ohio","Possession-Synthetic narcotics",199,1078,12,74,28,58
"Ohio","Runaways",0,0,185,494,353,329
"Ohio","Sale (subtotal)",1825,2217,95,165,38,230
"Ohio","Sale-Opiates",1038,803,30,35,8,59
"Ohio","Fraud",1104,2108,87,79,68,101
"Ohio","Sale-Other drugs",190,398,10,30,11,31
"Ohio","Curfew and Loitering",0,0,455,1116,488,1091
"Ohio","Prostitution",619,1271,4,6,5,5
"Ohio","Sale-Synthetic narcotics",41,251,2,31,9,25
"Ohio","Family offenses",1201,3468,142,469,221,393
"Ohio","Rape",162,215,35,66,3,101
"Ohio","Murder and manslaughter",135,85,16,1,2,15
"Ohio","Arson",42,118,29,106,17,118
"Ohio","Gambling (total)",32,96,9,3,0,12
"Ohio","Bookmaking (horse and sports)",0,8,0,0,0,0
"Ohio","All other gambling",1,42,0,0,0,0
"Ohio","Sale-Marijuana",556,765,53,67,10,113
"Ohio","Suspicion",11,25,1,7,4,4
"Ohio","Embezzlement",10,30,1,6,5,2
"Ohio","Manslaughter by negligence",1,6,0,0,0,0
"Ohio","Vagrancy",9,23,2,21,10,13
"Ohio","Number and lottery",0,1,0,0,0,0
