"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Maine","Rape",6,57,0,19,0,19
"Maine","Larceny",206,4734,108,1329,616,849
"Maine","Motor vehicle theft",2,172,2,73,21,55
"Maine","Other assaults",337,5570,50,837,299,596
"Maine","Fraud",25,811,0,27,9,18
"Maine","Total Drug Violations",234,5001,10,612,116,510
"Maine","Possession (subtotal)",144,3714,9,485,88,410
"Maine","Possession-Marijuana",64,2346,8,420,78,352
"Maine","DUI",114,6644,2,65,12,55
"Maine","Liquor",80,4190,38,1154,481,728
"Maine","Disorderly conduct",113,1547,15,192,66,142
"Maine","All other non-traffic offenses",729,14663,55,1040,287,815
"Maine","Burglary",29,999,21,287,44,279
"Maine","Aggravated assault",31,346,1,34,12,23
"Maine","Vandalism",25,1070,13,456,80,391
"Maine","Possession-Other drugs",20,651,1,39,7,34
"Maine","Family offenses",3,97,0,4,0,4
"Maine","Sex offenses",7,201,0,32,3,30
"Maine","Forgery and counterfeiting",15,254,2,2,0,4
"Maine","Weapons",27,335,3,44,5,42
"Maine","Sale (subtotal)",90,1280,1,120,27,94
"Maine","Sale-Other drugs",9,266,0,34,9,25
"Maine","Sale-Marijuana",14,487,0,67,12,55
"Maine","Arson",4,47,1,29,5,25
"Maine","Possession-Synthetic narcotics",8,324,0,17,3,14
"Maine","Vagrancy",1,8,0,0,0,0
"Maine","Robbery",30,143,10,7,0,18
"Maine","Possession-Opiates",52,393,0,9,0,10
"Maine","Drunkenness",0,26,0,14,4,10
"Maine","Prostitution",2,24,0,0,0,0
"Maine","Sale-Opiates",64,277,1,12,4,9
"Maine","Curfew and Loitering",0,0,16,74,28,62
"Maine","Embezzlement",0,37,0,1,1,0
"Maine","Stolen property",3,156,1,32,6,28
"Maine","Sale-Synthetic narcotics",3,250,0,7,2,5
"Maine","Unclassified Arrest",0,0,0,0,0,0
"Maine","Runaways",0,0,2,99,57,46
"Maine","Murder and manslaughter",1,17,0,1,0,1
"Maine","Manslaughter by negligence",0,1,0,0,0,0
"Maine","Gambling (total)",0,3,0,0,0,0
"Maine","Number and lottery",0,1,0,0,0,0
"Maine","All other gambling",0,1,0,0,0,0
