"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Colorado","Robbery",278,616,100,105,30,182
"Colorado","Aggravated assault",687,4016,105,520,128,509
"Colorado","Burglary",327,1748,177,687,97,786
"Colorado","Larceny",1762,13421,837,5582,2905,3683
"Colorado","Motor vehicle theft",127,791,53,265,64,262
"Colorado","Other assaults",1671,10875,320,1682,684,1371
"Colorado","Forgery and counterfeiting",102,873,5,38,17,28
"Colorado","Fraud",208,2196,16,131,36,112
"Colorado","Stolen property",66,489,13,111,21,104
"Colorado","Vandalism",442,3775,151,1537,262,1464
"Colorado","Weapons",244,1173,64,420,36,459
"Colorado","Sex offenses",65,642,25,210,18,222
"Colorado","Total Drug Violations",1740,11994,213,3098,649,2712
"Colorado","Sale (subtotal)",425,1377,27,193,43,182
"Colorado","Sale-Opiates",262,488,8,17,2,24
"Colorado","Sale-Other drugs",37,503,5,47,10,43
"Colorado","Possession (subtotal)",1313,10546,186,2874,596,2508
"Colorado","Possession-Opiates",419,1344,13,54,8,60
"Colorado","Possession-Marijuana",756,7008,160,2490,484,2202
"Colorado","Possession-Synthetic narcotics",21,248,3,51,31,26
"Colorado","Possession-Other drugs",117,1946,10,279,73,220
"Colorado","Family offenses",273,2581,6,72,46,35
"Colorado","DUI",1199,25883,4,411,105,316
"Colorado","Liquor",629,8933,106,3837,1622,2395
"Colorado","All other non-traffic offenses",8816,65631,1207,7671,2419,6603
"Colorado","Curfew and Loitering",0,0,157,1773,663,1295
"Colorado","Murder and manslaughter",42,103,3,14,1,16
"Colorado","Sale-Marijuana",123,337,14,109,22,104
"Colorado","Disorderly conduct",1107,6807,502,2601,1125,2022
"Colorado","Rape",54,321,12,59,2,72
"Colorado","Prostitution",168,434,5,8,10,3
"Colorado","Sale-Synthetic narcotics",3,49,0,20,9,11
"Colorado","Arson",7,76,7,161,25,145
"Colorado","Vagrancy",34,123,0,10,3,7
"Colorado","Runaways",0,0,1071,3119,2448,1867
"Colorado","Embezzlement",10,155,0,11,3,8
"Colorado","Drunkenness",3,195,2,33,17,18
"Colorado","Unclassified Arrest",0,0,0,0,0,0
"Colorado","Suspicion",1,4,0,5,0,5
"Colorado","Gambling (total)",0,11,0,0,0,0
"Colorado","Manslaughter by negligence",1,6,0,1,0,1
"Colorado","All other gambling",0,1,0,0,0,0
