"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Kansas","Fraud",132,1344,6,15,5,17
"Kansas","Weapons",194,407,27,85,2,113
"Kansas","Total Drug Violations",1331,4643,147,764,172,756
"Kansas","Sale (subtotal)",383,1753,25,204,40,195
"Kansas","Sale-Marijuana",215,1019,18,158,32,149
"Kansas","Sale-Other drugs",39,504,2,26,3,26
"Kansas","Family offenses",27,205,3,18,10,12
"Kansas","DUI",1101,13153,11,200,56,159
"Kansas","Liquor",378,4977,76,1234,498,824
"Kansas","Other assaults",2020,8396,368,973,472,883
"Kansas","Sex offenses",32,182,24,71,8,88
"Kansas","Drunkenness",26,302,0,1,0,1
"Kansas","All other non-traffic offenses",4606,16223,215,953,283,909
"Kansas","Vandalism",282,1220,74,359,68,374
"Kansas","Possession (subtotal)",947,2881,122,560,132,561
"Kansas","Possession-Marijuana",609,1881,112,489,107,504
"Kansas","Disorderly conduct",502,2661,200,549,258,500
"Kansas","Larceny",775,3399,544,1574,1078,1098
"Kansas","Forgery and counterfeiting",82,327,2,15,9,8
"Kansas","Possession-Other drugs",59,625,2,40,12,31
"Kansas","Rape",28,112,5,25,0,30
"Kansas","Burglary",148,571,62,198,27,238
"Kansas","Motor vehicle theft",42,219,19,75,25,70
"Kansas","Aggravated assault",446,1335,52,181,39,199
"Kansas","Unclassified Arrest",0,0,0,0,0,0
"Kansas","Embezzlement",20,131,8,12,9,12
"Kansas","Runaways",0,0,287,1049,761,598
"Kansas","Sale-Synthetic narcotics",10,55,0,16,3,13
"Kansas","Arson",5,30,4,31,4,31
"Kansas","Robbery",117,124,28,22,7,43
"Kansas","Sale-Opiates",119,175,5,4,2,7
"Kansas","Possession-Synthetic narcotics",22,143,4,19,10,13
"Kansas","Stolen property",42,167,2,37,7,32
"Kansas","Possession-Opiates",257,232,4,12,3,13
"Kansas","Murder and manslaughter",14,29,1,6,0,7
"Kansas","Manslaughter by negligence",0,3,0,1,0,1
"Kansas","Prostitution",60,191,0,0,0,0
