"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Georgia","Total Drug Violations",25095,16657,2109,1714,499,3377
"Georgia","Possession (subtotal)",19919,12752,1686,1342,390,2685
"Georgia","Possession-Marijuana",13730,7854,1459,1123,306,2317
"Georgia","Possession-Synthetic narcotics",431,1929,25,78,29,79
"Georgia","Family offenses",2064,2101,99,83,51,131
"Georgia","DUI",9007,22993,36,194,49,182
"Georgia","Disorderly conduct",14911,9717,4238,1249,2112,3400
"Georgia","All other non-traffic offenses",52468,40082,5843,3039,2651,6268
"Georgia","Burglary",3862,2714,1944,651,162,2436
"Georgia","Other assaults",16320,11676,4289,1664,1853,4132
"Georgia","Sale (subtotal)",4938,3635,386,342,102,632
"Georgia","Sale-Marijuana",1965,1086,258,201,51,411
"Georgia","Possession-Opiates",5220,1756,149,39,16,172
"Georgia","Larceny",17475,14400,5932,2865,3677,5206
"Georgia","Aggravated assault",5515,3222,1239,310,446,1112
"Georgia","Unclassified Arrest",0,0,0,0,0,0
"Georgia","Drunkenness",1403,2620,46,71,40,77
"Georgia","Weapons",2749,1012,745,446,180,1030
"Georgia","Sale-Opiates",2040,697,71,25,15,84
"Georgia","Vandalism",1905,1245,646,330,157,825
"Georgia","Forgery and counterfeiting",3072,2357,74,33,28,82
"Georgia","Embezzlement",266,122,9,7,6,10
"Georgia","Robbery",2198,474,705,35,39,703
"Georgia","Sex offenses",2177,1277,422,289,113,603
"Georgia","Runaways",0,0,1513,946,1403,1064
"Georgia","Fraud",5009,2829,221,45,84,184
"Georgia","Liquor",5044,6012,212,950,407,762
"Georgia","Motor vehicle theft",999,666,568,146,103,614
"Georgia","Possession-Other drugs",536,1205,50,100,38,113
"Georgia","Sale-Other drugs",761,1291,45,71,24,92
"Georgia","Stolen property",2162,1193,429,129,62,500
"Georgia","Arson",107,103,40,42,9,73
"Georgia","Sale-Synthetic narcotics",172,559,13,43,11,45
"Georgia","Rape",195,137,31,29,1,59
"Georgia","Murder and manslaughter",310,96,50,7,7,52
"Georgia","Vagrancy",1286,421,119,44,43,123
"Georgia","Manslaughter by negligence",9,18,0,0,0,0
"Georgia","Prostitution",1222,406,29,18,27,21
"Georgia","Curfew and Loitering",0,0,488,247,145,592
"Georgia","Suspicion",443,196,65,17,21,62
"Georgia","Gambling (total)",177,113,31,1,3,29
"Georgia","All other gambling",172,108,29,1,2,28
"Georgia","Bookmaking (horse and sports)",2,0,2,0,1,1
"Georgia","Number and lottery",3,5,0,0,0,0
