"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"California","Robbery",5388,9769,2826,3335,840,5393
"California","Aggravated assault",17218,68595,1935,6420,1830,6655
"California","Burglary",8394,32380,3116,10648,3065,10934
"California","Larceny",12292,54268,5122,20106,12596,13263
"California","Other assaults",14381,57079,3939,14894,6172,12943
"California","Embezzlement",283,1218,3,20,12,13
"California","Stolen property",2224,12001,594,2236,430,2445
"California","Vandalism",2295,13131,1200,12627,1251,12755
"California","Weapons",4935,17576,965,6032,608,6502
"California","Prostitution",4909,7356,283,140,380,46
"California","Sex offenses",2272,9448,396,1565,273,1719
"California","Total Drug Violations",44533,182713,2465,19180,3432,18564
"California","Sale (subtotal)",11428,26377,594,2486,344,2801
"California","Sale-Opiates",6208,6476,181,364,115,434
"California","Sale-Marijuana",4101,8767,363,1579,132,1850
"California","Sale-Other drugs",1119,11134,50,544,97,518
"California","Possession (subtotal)",33105,156336,1871,16697,3088,15767
"California","Possession-Opiates",13027,53920,175,1511,484,1224
"California","Possession-Marijuana",9234,38495,1507,12958,2051,12636
"California","Possession-Other drugs",10846,63924,190,2228,554,1907
"California","DUI",16236,188949,35,1206,316,946
"California","Drunkenness",10637,99269,168,3545,1002,2794
"California","Disorderly conduct",780,3553,2025,7157,3366,5956
"California","Vagrancy",698,3124,48,259,41,271
"California","All other non-traffic offenses",64683,234571,5197,37298,10124,32925
"California","Murder and manslaughter",381,1213,48,134,11,172
"California","Motor vehicle theft",2162,9122,675,2298,543,2470
"California","Forgery and counterfeiting",1556,6273,43,158,70,132
"California","Fraud",2189,6667,135,386,183,347
"California","Rape",387,1376,54,179,4,230
"California","Family offenses",40,227,0,2,1,1
"California","Liquor",1018,12371,244,4160,1312,3164
"California","Runaways",0,0,474,3065,2008,1596
"California","Arson",91,523,75,566,92,557
"California","Gambling (total)",140,470,30,11,1,42
"California","All other gambling",139,464,30,11,1,42
"California","Manslaughter by negligence",28,197,1,5,1,5
"California","Unclassified Arrest",0,0,0,0,0,0
"California","Curfew and Loitering",0,0,1399,10020,3358,8192
"California","Bookmaking (horse and sports)",1,6,0,0,0,0
