"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Hawaii","Rape",10,34,1,7,1,16
"Hawaii","Robbery",23,80,6,10,10,121
"Hawaii","Aggravated assault",59,270,7,27,25,110
"Hawaii","Burglary",14,202,3,49,32,128
"Hawaii","Larceny",106,1323,70,398,769,887
"Hawaii","Motor vehicle theft",15,152,4,32,35,92
"Hawaii","Other assaults",230,1461,56,206,332,648
"Hawaii","Forgery and counterfeiting",7,109,0,0,1,1
"Hawaii","Fraud",23,184,0,4,6,5
"Hawaii","Vandalism",10,183,25,67,50,309
"Hawaii","Weapons",11,87,0,1,5,29
"Hawaii","Prostitution",55,132,0,1,2,2
"Hawaii","Sex offenses",15,76,1,12,1,81
"Hawaii","Total Drug Violations",78,883,10,195,143,490
"Hawaii","Sale (subtotal)",20,150,4,8,7,22
"Hawaii","Sale-Opiates",1,10,0,0,0,2
"Hawaii","Sale-Marijuana",7,90,4,8,7,20
"Hawaii","Sale-Other drugs",6,32,0,0,0,0
"Hawaii","Possession (subtotal)",58,733,6,187,136,468
"Hawaii","Possession-Opiates",14,63,0,4,2,5
"Hawaii","Possession-Marijuana",30,452,6,178,127,453
"Hawaii","Possession-Synthetic narcotics",4,87,0,3,4,6
"Hawaii","Possession-Other drugs",10,131,0,2,3,4
"Hawaii","DUI",194,2548,1,21,16,46
"Hawaii","Liquor",60,582,8,106,108,201
"Hawaii","Disorderly conduct",48,336,2,38,53,144
"Hawaii","All other non-traffic offenses",1105,8241,89,529,1116,1927
"Hawaii","Curfew and Loitering",0,0,5,62,124,136
"Hawaii","Runaways",0,0,215,998,2438,1975
"Hawaii","Sale-Synthetic narcotics",6,18,0,0,0,0
"Hawaii","Gambling (total)",0,13,0,0,0,0
"Hawaii","All other gambling",0,13,0,0,0,0
"Hawaii","Embezzlement",1,22,0,0,0,1
"Hawaii","Stolen property",1,25,0,4,4,9
"Hawaii","Family offenses",1,12,0,3,6,5
"Hawaii","Murder and manslaughter",1,4,0,0,0,0
"Hawaii","Manslaughter by negligence",0,5,0,0,0,0
"Hawaii","Arson",0,10,1,3,1,13
"Hawaii","Unclassified Arrest",0,0,0,0,0,0
"Hawaii","Bookmaking (horse and sports)",0,0,0,0,0,0
"Hawaii","Vagrancy",0,42,0,0,0,0
