"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"South Dakota","Fraud",14,467,1,18,20,27
"South Dakota","DUI",234,4620,0,65,33,58
"South Dakota","All other non-traffic offenses",64,1432,15,383,168,371
"South Dakota","Liquor",76,2434,22,852,697,759
"South Dakota","Other assaults",187,1660,23,253,194,324
"South Dakota","Aggravated assault",35,164,6,26,9,35
"South Dakota","Larceny",96,1059,57,832,617,688
"South Dakota","Burglary",11,176,9,44,12,71
"South Dakota","Vandalism",17,248,9,148,46,180
"South Dakota","Total Drug Violations",154,1870,19,332,142,353
"South Dakota","Sale (subtotal)",8,140,1,26,7,23
"South Dakota","Sale-Other drugs",4,42,0,15,3,14
"South Dakota","Sale-Marijuana",2,81,1,9,2,9
"South Dakota","Unclassified Arrest",0,0,0,0,0,0
"South Dakota","Motor vehicle theft",10,51,1,26,20,30
"South Dakota","Weapons",3,51,1,48,7,62
"South Dakota","Possession (subtotal)",133,1445,16,263,121,284
"South Dakota","Possession-Opiates",16,22,0,3,0,3
"South Dakota","Disorderly conduct",162,878,29,210,91,234
"South Dakota","Possession-Marijuana",101,1168,14,220,95,242
"South Dakota","Family offenses",11,137,20,142,80,109
"South Dakota","Vagrancy",32,54,0,0,0,0
"South Dakota","Drunkenness",3,40,0,4,6,8
"South Dakota","Rape",6,37,1,7,0,8
"South Dakota","Arson",0,5,0,7,2,6
"South Dakota","Possession-Other drugs",16,233,2,37,24,36
"South Dakota","Runaways",0,0,55,380,411,277
"South Dakota","Robbery",4,16,2,1,1,3
"South Dakota","Forgery and counterfeiting",5,79,0,2,1,1
"South Dakota","Stolen property",6,25,1,22,7,33
"South Dakota","Sex offenses",4,45,0,16,3,19
"South Dakota","Curfew and Loitering",0,0,2,79,54,101
"South Dakota","Possession-Synthetic narcotics",0,22,0,3,2,3
"South Dakota","Murder and manslaughter",2,7,0,1,1,0
"South Dakota","Sale-Synthetic narcotics",0,5,0,2,2,0
"South Dakota","Embezzlement",0,30,1,6,2,5
"South Dakota","Sale-Opiates",2,12,0,0,0,0
"South Dakota","Prostitution",1,11,0,0,0,1
