"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Rhode Island","Unclassified Arrest",0,0,0,0,0,0
"Rhode Island","Other assaults",769,3071,183,529,273,460
"Rhode Island","Total Drug Violations",912,2737,84,459,71,490
"Rhode Island","Possession (subtotal)",663,2253,78,419,67,447
"Rhode Island","Possession-Marijuana",411,1529,62,399,60,417
"Rhode Island","DUI",111,2530,0,17,2,15
"Rhode Island","Disorderly conduct",394,1988,267,621,290,629
"Rhode Island","All other non-traffic offenses",2317,7859,195,565,175,599
"Rhode Island","Larceny",375,1817,239,609,434,464
"Rhode Island","Motor vehicle theft",14,71,10,27,7,33
"Rhode Island","Embezzlement",13,116,1,0,3,0
"Rhode Island","Vandalism",159,726,81,277,60,306
"Rhode Island","Family offenses",9,56,14,88,65,41
"Rhode Island","Burglary",120,482,78,134,23,193
"Rhode Island","Forgery and counterfeiting",21,112,1,5,1,5
"Rhode Island","Fraud",76,548,4,13,7,12
"Rhode Island","Liquor",46,907,5,123,41,90
"Rhode Island","Stolen property",62,199,17,79,10,86
"Rhode Island","Weapons",89,205,52,110,11,168
"Rhode Island","Sex offenses",16,72,4,14,1,17
"Rhode Island","Sale (subtotal)",242,448,5,37,3,40
"Rhode Island","Sale-Marijuana",64,162,3,26,2,28
"Rhode Island","Aggravated assault",132,364,35,48,10,78
"Rhode Island","Possession-Synthetic narcotics",7,90,1,3,0,4
"Rhode Island","Possession-Opiates",228,514,13,6,4,15
"Rhode Island","Arson",7,17,7,36,5,38
"Rhode Island","Sale-Opiates",170,242,2,6,1,7
"Rhode Island","Possession-Other drugs",17,120,2,11,3,11
"Rhode Island","Robbery",77,105,51,49,14,90
"Rhode Island","Runaways",0,0,4,29,26,8
"Rhode Island","Sale-Other drugs",5,31,0,5,0,5
"Rhode Island","Rape",12,39,4,11,0,16
"Rhode Island","Sale-Synthetic narcotics",3,13,0,0,0,0
"Rhode Island","Curfew and Loitering",0,0,6,12,2,16
"Rhode Island","Prostitution",11,85,0,1,1,0
"Rhode Island","Murder and manslaughter",9,4,0,0,0,0
"Rhode Island","Vagrancy",1,1,0,0,0,0
"Rhode Island","Gambling (total)",1,2,0,0,0,0
"Rhode Island","Drunkenness",0,8,0,0,0,0
