"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Utah","Aggravated assault",79,1062,14,192,41,180
"Utah","Other assaults",454,8484,112,1952,752,1556
"Utah","Drunkenness",141,3888,4,203,90,151
"Utah","Disorderly conduct",204,3483,100,1600,427,1435
"Utah","All other non-traffic offenses",2255,34738,197,5067,1634,4121
"Utah","Forgery and counterfeiting",47,952,2,15,7,11
"Utah","DUI",159,6920,1,110,30,89
"Utah","Burglary",50,979,15,358,30,365
"Utah","Motor vehicle theft",13,259,8,138,26,125
"Utah","Total Drug Violations",489,8480,50,1713,400,1505
"Utah","Possession (subtotal)",362,6840,39,1474,352,1273
"Utah","Possession-Opiates",115,1086,1,26,5,23
"Utah","Possession-Marijuana",156,2933,28,992,230,873
"Utah","Liquor",320,7391,60,2191,987,1438
"Utah","Larceny",466,11363,281,5257,2485,3619
"Utah","Sex offenses",13,521,6,298,26,302
"Utah","Possession-Synthetic narcotics",6,233,1,31,11,22
"Utah","Possession-Other drugs",85,2588,9,425,106,355
"Utah","Stolen property",23,556,5,164,35,145
"Utah","Sale (subtotal)",118,1466,8,192,34,189
"Utah","Sale-Marijuana",14,265,4,74,10,77
"Utah","Rape",7,118,1,58,1,60
"Utah","Family offenses",74,1726,2,70,19,57
"Utah","Unclassified Arrest",0,0,0,0,0,0
"Utah","Vandalism",130,2233,45,1573,217,1548
"Utah","Weapons",42,850,19,339,23,361
"Utah","Prostitution",40,460,3,21,10,14
"Utah","Sale-Other drugs",24,586,4,85,19,82
"Utah","Fraud",32,993,4,73,40,42
"Utah","Curfew and Loitering",0,0,30,1224,498,877
"Utah","Runaways",0,0,26,517,326,272
"Utah","Robbery",39,368,5,60,6,68
"Utah","Vagrancy",19,113,2,68,31,41
"Utah","Murder and manslaughter",4,27,1,2,0,4
"Utah","Manslaughter by negligence",0,6,0,0,0,0
"Utah","Sale-Synthetic narcotics",5,55,0,17,5,13
"Utah","Sale-Opiates",75,560,0,16,0,17
"Utah","Arson",1,42,3,63,5,62
"Utah","Embezzlement",0,24,0,3,1,2
"Utah","Gambling (total)",0,41,0,11,0,11
"Utah","Bookmaking (horse and sports)",0,0,0,11,0,11
