"STATE","OFFENSE","AdultBlack","AdultWhite","JuvenileBlack","JuvenileWhite","JuvenileFemale","JuvenileMale"
"Alabama","Unclassified Arrest",0,0,0,0,0,0
"Alabama","Murder and manslaughter",184,125,23,5,0,29
"Alabama","Rape",175,176,18,6,2,22
"Alabama","Robbery",1064,408,332,19,27,324
"Alabama","Aggravated assault",1988,1732,167,83,57,194
"Alabama","Burglary",1825,1929,613,202,35,784
"Alabama","Larceny",7312,10206,1674,1275,1480,1495
"Alabama","Motor vehicle theft",365,489,70,36,25,81
"Alabama","Other assaults",12280,12916,1288,633,697,1233
"Alabama","Forgery and counterfeiting",724,1064,17,16,5,28
"Alabama","Fraud",3087,5461,36,22,21,37
"Alabama","Stolen property",980,1021,120,23,7,137
"Alabama","Vandalism",1051,939,133,119,38,218
"Alabama","Weapons",980,388,121,17,7,132
"Alabama","Sex offenses",203,378,11,11,0,22
"Alabama","Total Drug Violations",9107,7041,516,360,89,794
"Alabama","Sale (subtotal)",753,1285,10,21,8,23
"Alabama","Sale-Opiates",347,113,4,0,1,3
"Alabama","Sale-Marijuana",202,121,3,5,2,6
"Alabama","Sale-Synthetic narcotics",121,126,2,5,1,6
"Alabama","Sale-Other drugs",83,925,1,11,4,8
"Alabama","Possession (subtotal)",8354,5756,506,338,80,771
"Alabama","Possession-Opiates",2409,1134,47,19,4,62
"Alabama","Possession-Marijuana",5514,2704,441,285,67,666
"Alabama","Possession-Synthetic narcotics",278,1051,12,23,7,28
"Alabama","Family offenses",379,648,0,4,2,2
"Alabama","DUI",3395,11712,5,83,13,76
"Alabama","Liquor",919,3821,97,494,178,417
"Alabama","Drunkenness",2257,7422,20,61,13,68
"Alabama","Disorderly conduct",1850,1414,1057,196,518,737
"Alabama","Vagrancy",127,143,7,1,0,8
"Alabama","All other non-traffic offenses",37692,45593,773,793,319,1255
"Alabama","Runaways",0,0,114,114,131,98
"Alabama","Arson",39,78,18,6,4,20
"Alabama","Prostitution",160,136,0,0,0,0
"Alabama","Gambling (total)",64,33,21,0,0,21
"Alabama","All other gambling",62,26,21,0,0,21
"Alabama","Curfew and Loitering",0,0,23,4,9,18
"Alabama","Manslaughter by negligence",8,18,1,2,1,2
"Alabama","Embezzlement",75,91,2,0,1,1
"Alabama","Possession-Other drugs",153,867,6,11,2,15
"Alabama","Number and lottery",2,3,0,0,0,0
"Alabama","Bookmaking (horse and sports)",0,2,0,0,0,0
